image_name,tags
test_7557,clear primary
test_38348,primary partly_cloudy agriculture road
test_19211,clear primary partly_cloudy habitation agriculture road
test_15858,clear primary water cultivation habitation agriculture
test_26863,clear primary
test_12763,clear primary
test_28687,clear primary habitation agriculture road
test_228,clear primary water haze cultivation habitation agriculture road
test_17325,clear primary water cultivation habitation agriculture road
test_38635,cloudy
test_19627,clear primary water cultivation agriculture
test_40399,clear primary
test_23339,primary cloudy agriculture
test_4915,clear primary agriculture road
test_23582,primary partly_cloudy agriculture
test_22368,clear primary agriculture road
test_22205,clear primary water agriculture road
test_1523,primary partly_cloudy agriculture road
test_40091,clear primary partly_cloudy agriculture road
test_20878,clear primary agriculture
test_13603,primary cloudy haze
test_30429,primary haze
test_2957,primary haze
test_20935,clear primary cultivation agriculture
test_32438,clear primary cultivation habitation agriculture road
test_36620,clear primary
test_9748,clear primary cultivation habitation agriculture road
test_20874,clear primary
test_30362,clear primary cultivation agriculture
test_37695,clear primary water cultivation habitation agriculture road
test_11214,clear primary habitation agriculture road
test_25399,clear primary cultivation agriculture road
test_35741,clear primary cultivation agriculture road
test_16378,clear primary water cultivation habitation agriculture road
test_23857,clear primary cultivation partly_cloudy agriculture
test_15690,clear primary
test_19818,clear primary cultivation agriculture road
test_27414,clear primary
test_31233,primary partly_cloudy agriculture road
test_34974,clear primary
test_40406,clear primary water cultivation habitation agriculture road
test_7256,primary partly_cloudy
test_33597,primary partly_cloudy
test_18347,clear primary agriculture
test_591,clear primary agriculture road
test_23049,clear primary water
test_38876,clear primary partly_cloudy
test_32526,clear primary
test_20631,clear primary
test_28545,clear primary
test_6567,clear primary cultivation agriculture
test_27025,clear primary agriculture road
test_37990,clear primary water agriculture road
test_39746,primary water partly_cloudy agriculture
test_25675,clear primary
test_30920,clear primary
test_13091,clear primary
test_24318,clear primary
test_34356,clear primary cultivation partly_cloudy agriculture road
test_12854,primary partly_cloudy
test_27296,clear primary
test_16163,clear primary agriculture road
test_3866,clear primary water cultivation agriculture road
test_16397,clear primary
test_34686,clear primary water
test_38354,clear primary cultivation habitation agriculture road
test_25557,clear primary water agriculture road
test_23965,clear primary water
test_38057,clear primary
test_8827,primary partly_cloudy
test_14338,primary partly_cloudy
test_3676,clear primary
test_20102,clear primary
test_9131,clear primary
test_34179,clear primary cultivation partly_cloudy agriculture
test_39515,clear primary
test_14849,clear primary
test_19530,primary haze cultivation partly_cloudy
test_6422,clear primary water agriculture road
test_6276,clear primary water road
test_28827,clear primary
test_38927,clear primary water
test_4992,clear primary
test_27914,clear primary
test_2723,clear primary road
test_13442,clear primary cultivation habitation agriculture road
test_5286,clear primary
test_30246,clear primary water habitation
test_30244,clear primary
test_815,clear primary
test_25107,primary cloudy water
test_19583,clear primary
test_3223,clear primary water agriculture road
test_19300,primary partly_cloudy
test_10582,clear primary water cultivation agriculture
test_1637,clear primary
test_40188,clear primary agriculture road
test_7821,clear primary water
test_20458,primary water partly_cloudy agriculture
test_17076,clear primary
test_5043,clear primary water
test_22491,clear primary partly_cloudy agriculture
test_2788,clear primary habitation agriculture road
test_2522,clear primary
test_34386,clear primary cultivation habitation agriculture road
test_40209,clear primary cultivation agriculture road
test_7149,clear primary cultivation habitation agriculture road
test_24295,clear primary
test_3563,clear primary
test_33795,primary partly_cloudy
test_9258,clear primary
test_2085,primary partly_cloudy agriculture
test_15408,clear primary
test_2511,clear primary habitation agriculture road
test_10688,clear primary
test_11342,clear primary cultivation agriculture
test_10374,clear primary
test_9229,clear primary agriculture road
test_13078,clear primary
test_7448,primary cloudy haze
test_35636,clear primary water cultivation agriculture road
test_16286,clear primary habitation agriculture road
test_38296,clear primary haze
test_26584,clear primary haze
test_8735,clear primary
test_34663,clear primary
test_3267,clear primary habitation agriculture road
test_8697,primary haze
test_7902,clear primary habitation agriculture road
test_36906,clear primary
test_18077,primary cloudy
test_3657,clear primary water
test_1648,clear primary cultivation agriculture road
test_10178,clear primary water agriculture road
test_35572,primary cloudy haze
test_24492,clear primary water cultivation habitation agriculture road
test_10607,clear primary
test_19248,clear blooming primary
test_14681,clear primary water cultivation habitation agriculture road
test_37647,clear primary
test_13842,primary partly_cloudy agriculture road
test_16236,primary water partly_cloudy
test_25062,clear primary
test_15274,clear primary
test_33044,primary cultivation partly_cloudy agriculture road
test_28554,primary haze
test_29386,clear primary cultivation agriculture
test_6591,clear primary haze
test_16375,clear primary
test_16050,primary partly_cloudy
test_33625,clear primary cultivation agriculture road
test_33880,primary haze cultivation agriculture road
test_13999,clear primary cultivation agriculture
test_34070,clear primary water cultivation agriculture road
test_13039,clear primary water cultivation habitation agriculture road
test_13645,primary partly_cloudy
test_9995,clear primary
test_5550,primary cloudy partly_cloudy agriculture
test_31867,primary haze
test_23881,primary partly_cloudy
test_5643,clear primary
test_24384,clear primary water cultivation agriculture road
test_8386,cloudy
test_6593,clear primary cloudy water
test_31747,cloudy
test_30660,primary water partly_cloudy
test_22756,clear primary water cultivation habitation agriculture road
test_5127,clear primary water cultivation agriculture road
test_20239,clear primary cloudy agriculture
test_11212,clear primary
test_39902,clear primary water agriculture
test_19230,clear primary
test_19425,primary partly_cloudy agriculture
test_22955,clear primary
test_6706,clear primary agriculture
test_38106,primary water haze agriculture road
test_343,clear primary habitation agriculture road
test_23862,clear primary
test_31649,clear blooming primary
test_18860,clear primary water road
test_33966,clear primary
test_4238,clear primary agriculture road
test_17666,clear primary
test_4705,clear primary cultivation habitation agriculture road
test_12093,clear primary
test_31816,primary partly_cloudy agriculture road
test_38324,clear primary cultivation agriculture
test_16264,clear primary
test_10873,primary water haze
test_28200,clear primary water agriculture road
test_23781,clear primary
test_33101,primary partly_cloudy
test_35990,clear primary
test_7118,clear primary
test_11427,primary partly_cloudy agriculture road
test_38955,clear primary cultivation agriculture road
test_24617,clear primary water agriculture road
test_2216,primary cloudy partly_cloudy agriculture
test_20217,clear primary
test_13298,clear primary
test_14163,cloudy
test_24521,primary partly_cloudy agriculture road
test_7350,clear primary water cultivation agriculture road
test_17514,cloudy
test_18466,clear primary partly_cloudy agriculture
test_1980,clear primary cultivation agriculture road
test_6013,clear primary water
test_40384,clear primary
test_34600,primary partly_cloudy
test_12936,clear primary agriculture road
test_20186,primary cultivation partly_cloudy agriculture
test_11413,clear primary
test_31095,primary partly_cloudy
test_31260,clear primary water habitation agriculture road
test_24339,clear primary
test_39079,clear primary
test_4634,clear primary
test_907,clear primary
test_36529,clear primary
test_20495,clear primary habitation road
test_35515,clear primary
test_20673,clear primary
test_34954,clear primary cultivation agriculture
test_16673,clear primary water cultivation partly_cloudy agriculture
test_26782,clear primary
test_4316,clear primary
test_10828,clear primary
test_24553,clear primary water haze agriculture road
test_27788,clear primary
test_9129,clear primary agriculture road
test_15418,clear primary cultivation agriculture
test_26430,clear primary
test_34238,cloudy
test_19543,clear primary
test_30824,clear primary bare_ground agriculture
test_6027,clear primary
test_2502,primary cloudy haze
test_4760,primary cloudy water
test_15433,clear primary
test_22134,clear primary cultivation agriculture road
test_40460,clear primary water
test_15808,primary partly_cloudy
test_24205,clear primary agriculture
test_18456,clear primary cultivation habitation agriculture road
test_13680,clear primary cultivation agriculture
test_10798,clear primary partly_cloudy agriculture road
test_36357,clear primary
test_29622,primary water partly_cloudy agriculture
test_38325,clear primary water agriculture road
test_23323,clear primary
test_36882,clear primary water bare_ground agriculture
test_22312,clear primary
test_16806,clear primary
test_33615,primary haze
test_3870,primary partly_cloudy agriculture road
test_26234,primary partly_cloudy
test_33287,clear primary water haze cultivation agriculture road
test_28709,clear primary cultivation habitation agriculture road
test_9747,primary haze
test_31773,clear primary
test_18718,primary haze
test_13960,primary partly_cloudy agriculture
test_24107,clear primary water
test_18164,clear primary water artisinal_mine
test_19562,clear primary
test_21835,clear primary
test_961,primary cultivation partly_cloudy agriculture road
test_14707,primary water partly_cloudy agriculture
test_27675,cloudy
test_7397,clear primary water artisinal_mine road
test_23432,clear primary cultivation partly_cloudy agriculture
test_33529,clear primary
test_11684,clear primary
test_2232,clear primary water haze agriculture road
test_32915,primary partly_cloudy
test_28220,primary cloudy partly_cloudy
test_36683,clear primary
test_33715,cloudy water haze
test_35922,primary haze
test_7219,clear primary
test_1527,clear primary habitation agriculture road
test_327,clear primary
test_37712,clear primary cultivation agriculture
test_31663,clear primary agriculture
test_22139,clear primary cultivation agriculture road
test_6807,clear primary water partly_cloudy agriculture
test_20251,primary partly_cloudy
test_23088,clear primary
test_30433,clear primary
test_12975,clear primary cultivation agriculture
test_20968,clear primary
test_33199,primary cloudy
test_35953,clear primary cultivation habitation agriculture road
test_32098,clear primary
test_16979,primary partly_cloudy agriculture
test_8744,clear primary partly_cloudy agriculture
test_34133,clear primary habitation agriculture road
test_13067,clear primary
test_17780,primary haze
test_29285,clear primary habitation agriculture road
test_20780,clear primary habitation road
test_20262,clear primary agriculture
test_12333,clear primary habitation agriculture road
test_33167,clear primary water road
test_27039,clear primary
test_1650,clear primary water habitation road
test_651,clear primary water habitation agriculture road
test_36591,clear primary
test_28696,clear primary
test_12770,clear primary cultivation agriculture
test_38560,clear primary
test_20404,primary water partly_cloudy agriculture
test_31294,clear primary agriculture road
test_34870,clear primary habitation agriculture road
test_13351,clear primary water cultivation agriculture
test_17952,clear primary partly_cloudy
test_2376,primary cloudy haze
test_37567,clear primary
test_18958,primary partly_cloudy
test_16292,clear primary agriculture road
test_4863,clear primary water cultivation agriculture
test_24015,clear primary agriculture
test_32551,clear primary
test_2341,clear primary
test_16824,clear primary
test_10581,clear primary
test_32385,primary partly_cloudy
test_10216,clear primary
test_7497,clear primary
test_29177,clear primary water agriculture road
test_29785,primary haze partly_cloudy agriculture
test_23047,clear primary
test_27799,primary water partly_cloudy
test_23148,clear primary
test_12131,clear primary
test_29165,clear primary
test_16851,primary cloudy
test_35074,clear primary
test_25569,clear primary cultivation habitation agriculture road
test_17195,primary partly_cloudy
test_27056,primary water partly_cloudy
test_12335,clear primary water cultivation agriculture
test_13189,clear primary agriculture
test_22489,clear primary agriculture
test_34639,clear primary
test_38619,clear primary water agriculture road
test_7381,clear primary water cultivation agriculture
test_23686,clear primary
test_34427,clear primary
test_8729,primary partly_cloudy habitation agriculture road
test_39272,clear primary
test_2072,clear primary water
test_36911,primary water partly_cloudy agriculture road
test_4941,clear primary partly_cloudy
test_23128,clear primary
test_4267,clear primary
test_18680,clear primary cultivation agriculture
test_19219,clear primary
test_14568,primary cloudy haze
test_22799,clear primary
test_18006,clear primary
test_8087,clear primary cultivation habitation agriculture road
test_31298,clear primary haze agriculture road
test_30678,clear primary
test_32586,primary water partly_cloudy agriculture
test_4834,clear primary
test_25137,clear primary
test_25106,primary partly_cloudy agriculture
test_34426,clear primary haze
test_21021,clear primary agriculture road
test_22030,clear primary water
test_35783,clear primary water haze agriculture road
test_27953,clear primary
test_12865,clear primary
test_1804,clear primary
test_2517,clear primary haze agriculture road
test_37180,primary partly_cloudy agriculture
test_14094,primary haze
test_34756,clear primary
test_1345,clear primary cultivation habitation agriculture road
test_18955,clear primary water agriculture road
test_39652,clear primary habitation agriculture road
test_38923,clear primary
test_5744,clear primary
test_10124,primary haze
test_37013,clear primary cultivation habitation agriculture road
test_2224,primary cultivation partly_cloudy agriculture road
test_14414,clear primary
test_29950,primary cultivation partly_cloudy agriculture road
test_38530,clear primary water cultivation
test_26763,clear primary water habitation agriculture road
test_21793,clear primary water haze agriculture road
test_31567,clear primary
test_11345,primary partly_cloudy agriculture
test_29867,clear primary partly_cloudy habitation agriculture road
test_34451,clear primary water agriculture road
test_26118,primary cloudy
test_6173,clear primary
test_39217,primary haze
test_25730,clear primary
test_2693,clear primary
test_11144,clear primary
test_34382,clear primary water
test_1006,primary partly_cloudy
test_11888,clear primary haze road
test_24408,primary cloudy
test_7307,clear primary
test_10777,clear primary
test_30006,clear primary
test_25419,primary partly_cloudy agriculture
test_10534,clear primary cultivation agriculture road
test_31020,clear primary habitation agriculture road
test_31863,clear primary water agriculture
test_26213,clear primary
test_32285,clear primary cultivation habitation agriculture road
test_11162,primary cloudy haze
test_3120,clear primary agriculture road
test_21086,clear primary
test_31778,clear primary
test_23182,clear primary cultivation agriculture road
test_7655,clear primary
test_30811,primary partly_cloudy
test_11658,primary partly_cloudy agriculture
test_38919,clear primary haze agriculture road
test_7895,clear primary habitation agriculture road
test_15102,clear primary cultivation agriculture
test_34083,clear primary agriculture
test_1529,clear primary cultivation habitation agriculture road
test_11729,clear primary haze agriculture road
test_22822,primary cultivation partly_cloudy agriculture
test_13716,clear primary water agriculture
test_17061,primary cloudy water
test_31999,primary cloudy
test_27455,clear primary partly_cloudy
test_26112,clear primary
test_11721,primary cloudy
test_31607,clear primary
test_9762,clear primary cultivation agriculture road
test_19864,clear primary
test_31165,clear primary
test_34076,clear primary water cultivation habitation agriculture road
test_24239,clear primary road
test_24160,clear primary
test_2677,clear primary
test_1969,clear primary
test_30178,clear primary
test_33841,clear primary water cultivation habitation agriculture
test_30079,clear primary water cultivation
test_30174,clear primary road
test_7726,clear primary
test_40595,clear primary
test_4646,clear primary water cultivation agriculture
test_6098,clear primary water agriculture
test_13460,clear primary agriculture
test_20345,clear primary agriculture road
test_11681,cloudy
test_33013,clear primary
test_7062,clear primary
test_39552,clear primary
test_32630,clear primary agriculture
test_40342,primary cultivation partly_cloudy agriculture road
test_7504,primary partly_cloudy agriculture
test_24067,primary water partly_cloudy
test_6630,clear primary
test_10870,clear primary
test_9157,clear primary water habitation agriculture road
test_27367,cloudy
test_30539,primary partly_cloudy agriculture
test_30380,clear primary
test_666,clear primary
test_37051,clear primary
test_11403,clear primary
test_36617,clear primary
test_39812,clear primary
test_35550,clear primary
test_31403,clear primary
test_31483,clear primary
test_2336,clear primary water agriculture
test_9068,clear primary
test_17661,clear primary
test_831,clear primary
test_35971,clear primary cultivation partly_cloudy habitation agriculture road
test_38452,primary water haze
test_38952,clear primary cultivation partly_cloudy habitation agriculture road
test_6491,clear primary
test_20105,clear primary
test_10202,primary water partly_cloudy agriculture road
test_25375,clear primary water habitation agriculture road
test_35064,clear primary
test_2439,primary cultivation partly_cloudy agriculture
test_18059,clear primary water agriculture road
test_38649,clear primary
test_13580,clear primary partly_cloudy
test_31183,cloudy
test_7704,clear primary cultivation agriculture
test_36499,clear primary
test_31513,clear primary
test_17830,clear primary
test_546,clear primary partly_cloudy habitation agriculture road
test_21592,clear primary
test_17862,primary partly_cloudy
test_8767,clear primary
test_15340,clear primary haze agriculture road
test_40177,clear primary
test_18000,clear primary
test_26559,clear primary water habitation agriculture road
test_22786,clear primary cultivation agriculture road
test_33264,cloudy water
test_9056,primary cloudy
test_22292,clear primary water haze agriculture
test_620,primary cultivation partly_cloudy agriculture road
test_38694,clear primary agriculture road
test_19784,clear primary
test_6761,primary partly_cloudy
test_5943,primary partly_cloudy agriculture
test_25805,primary partly_cloudy
test_36874,clear primary agriculture
test_2370,clear primary water
test_32609,clear primary cultivation habitation agriculture road
test_33536,clear primary water artisinal_mine road
test_34928,primary partly_cloudy agriculture
test_4441,clear primary
test_2218,clear blooming primary
test_24807,clear primary water cultivation habitation agriculture road
test_9832,clear primary water road
test_34551,clear primary agriculture road
test_839,clear primary road
test_15236,clear primary agriculture
test_458,clear primary water habitation agriculture road
test_23660,clear primary cultivation habitation agriculture road
test_25836,clear primary cultivation agriculture
test_3924,clear primary
test_25440,clear primary
test_9459,clear primary cultivation agriculture
test_12355,clear primary
test_2485,primary partly_cloudy agriculture
test_34578,clear primary
test_10788,clear primary water cultivation agriculture road
test_38027,clear primary
test_21507,cloudy
test_32051,clear primary water habitation agriculture road
test_16283,primary partly_cloudy agriculture
test_20576,clear primary water cultivation agriculture road
test_10054,clear primary water habitation agriculture road
test_19338,clear primary
test_16521,primary water partly_cloudy agriculture
test_17981,primary water cultivation partly_cloudy
test_37116,clear primary water partly_cloudy agriculture
test_30983,clear primary water cultivation agriculture road
test_23415,clear primary
test_23837,primary partly_cloudy
test_37826,clear primary
test_1180,clear primary agriculture road
test_11904,clear primary water agriculture road
test_34965,clear primary
test_28801,primary haze partly_cloudy agriculture
test_25693,clear primary bare_ground agriculture road
test_36903,clear primary
test_6187,clear primary water cultivation agriculture
test_19142,clear primary agriculture road
test_39516,clear primary water
test_14637,clear primary cultivation agriculture road
test_35463,clear primary cultivation agriculture
test_16607,clear primary
test_27977,clear primary cultivation agriculture road
test_13467,clear primary habitation agriculture road
test_40660,clear primary
test_6304,clear primary cultivation agriculture
test_13213,clear primary partly_cloudy
test_151,clear primary water
test_23298,primary partly_cloudy habitation agriculture road
test_10112,clear primary cultivation agriculture
test_21303,cloudy haze
test_7401,clear primary
test_9078,primary partly_cloudy
test_9310,primary partly_cloudy
test_30432,clear primary
test_25904,primary water partly_cloudy agriculture
test_24242,clear primary water haze partly_cloudy agriculture
test_26396,clear primary water
test_4110,clear primary water agriculture
test_27128,primary cloudy
test_39337,clear primary water partly_cloudy agriculture
test_28513,clear primary
test_30247,clear primary cultivation habitation agriculture road
test_36175,clear primary cultivation habitation agriculture road
test_4855,primary partly_cloudy agriculture road
test_30840,clear primary
test_13962,cloudy
test_25894,primary cultivation partly_cloudy agriculture road
test_19380,clear primary
test_19449,primary haze
test_16014,clear primary cultivation habitation agriculture road
test_5845,primary water partly_cloudy
test_34543,clear primary water
test_39299,clear primary
test_2611,clear primary water
test_10923,clear primary cultivation agriculture
test_3803,clear primary water agriculture road
test_32354,primary partly_cloudy
test_20562,primary partly_cloudy agriculture road
test_17736,primary partly_cloudy
test_7394,clear primary
test_37196,clear primary
test_3386,primary cloudy water
test_2687,clear primary
test_37039,clear primary
test_32332,clear primary water haze
test_14548,clear primary
test_23456,clear primary water cultivation road
test_19418,clear primary
test_15804,clear primary
test_27926,clear primary
test_29621,clear primary
test_917,primary haze agriculture road
test_21291,clear primary
test_14360,clear primary water road
test_3694,primary partly_cloudy
test_40652,clear primary agriculture road
test_5431,primary water haze
test_30818,primary partly_cloudy agriculture
test_9996,primary water partly_cloudy agriculture
test_33446,clear primary water habitation agriculture road
test_17316,clear primary haze agriculture road
test_11973,clear primary
test_23518,clear primary
test_5665,clear primary water cultivation agriculture road
test_1309,clear primary haze agriculture road
test_29753,primary partly_cloudy
test_34691,clear primary
test_25314,clear primary cloudy water agriculture
test_15587,clear primary
test_24937,clear primary haze agriculture road
test_26327,clear primary partly_cloudy habitation agriculture road
test_5372,primary cloudy water haze
test_17630,clear primary
test_3634,clear primary
test_31831,primary partly_cloudy agriculture
test_296,primary partly_cloudy
test_32873,primary partly_cloudy
test_2719,primary partly_cloudy
test_28471,primary haze
test_36230,clear primary agriculture road
test_29736,clear primary cultivation
test_613,primary partly_cloudy
test_32437,primary cloudy haze
test_4355,clear primary water partly_cloudy habitation agriculture road
test_5345,clear primary
test_29370,clear primary
test_3431,clear primary water habitation agriculture road
test_27889,clear primary conventional_mine water agriculture road
test_16,clear primary cultivation habitation agriculture road
test_27511,primary partly_cloudy
test_8560,primary cloudy
test_11702,clear primary cultivation agriculture
test_4995,clear primary
test_23284,clear primary
test_3113,clear primary water cultivation agriculture
test_38911,clear primary agriculture
test_7346,clear primary water cultivation agriculture road
test_5787,clear primary
test_34585,clear primary
test_30002,clear primary agriculture
test_35293,clear primary
test_16350,clear primary
test_28849,clear primary water habitation agriculture road
test_31087,clear primary water cultivation
test_32722,primary partly_cloudy
test_23793,primary water partly_cloudy
test_13256,clear primary
test_39173,primary haze agriculture road
test_180,clear primary
test_19994,clear primary
test_15588,clear primary cultivation agriculture
test_39159,clear primary cultivation agriculture road
test_37764,clear primary
test_14675,clear primary water agriculture
test_13384,primary cultivation partly_cloudy agriculture road
test_16987,clear primary
test_17278,clear primary
test_39162,clear primary agriculture
test_36221,primary haze road
test_4485,clear primary
test_16634,clear primary bare_ground
test_29008,clear primary habitation agriculture road
test_13375,clear primary conventional_mine water agriculture road
test_3612,primary water partly_cloudy agriculture road
test_39773,clear primary
test_28063,clear primary
test_14754,clear primary agriculture road
test_31532,clear primary
test_23048,clear primary water cultivation agriculture road
test_16136,clear primary
test_31707,primary water haze
test_29951,clear primary agriculture
test_37708,clear primary
test_2446,clear primary water
test_29998,clear primary
test_27733,clear primary cultivation habitation agriculture road
test_7651,clear primary water agriculture road
test_14083,clear primary cultivation agriculture road
test_24669,primary haze agriculture
test_7349,clear primary water habitation agriculture road
test_30603,primary haze
test_11570,clear primary
test_30629,clear primary
test_18219,clear primary
test_37320,clear primary partly_cloudy
test_6707,clear primary
test_6459,primary haze cultivation agriculture
test_14429,primary cultivation partly_cloudy habitation agriculture road
test_14324,clear primary selective_logging
test_19586,clear primary
test_31951,clear primary cultivation agriculture
test_13156,clear primary
test_4045,primary partly_cloudy
test_10224,clear primary
test_7698,clear primary water cultivation agriculture
test_37587,clear primary cultivation habitation agriculture road
test_27616,clear primary cultivation habitation agriculture road
test_19797,primary partly_cloudy agriculture
test_7465,clear primary cultivation agriculture road
test_25753,clear primary
test_31108,clear primary water cultivation agriculture road
test_9003,primary partly_cloudy
test_35993,clear primary
test_15091,clear primary water habitation agriculture road
test_5945,clear primary
test_14608,clear primary
test_19371,clear primary cultivation habitation agriculture road
test_10854,primary water partly_cloudy road
test_5427,clear primary
test_817,cloudy
test_15496,clear primary
test_13235,clear primary
test_6634,clear primary
test_14601,clear primary
test_31523,clear primary
test_3950,clear primary
test_14941,clear primary water
test_38449,primary partly_cloudy habitation agriculture road
test_25830,primary partly_cloudy
test_32891,primary cloudy haze
test_26564,clear primary agriculture road
test_7713,clear primary partly_cloudy habitation agriculture road
test_29573,clear primary partly_cloudy
test_27079,primary partly_cloudy
test_1756,clear primary
test_22658,clear primary cultivation habitation agriculture road
test_3620,cloudy
test_29848,clear primary cultivation
test_30759,primary partly_cloudy agriculture
test_1167,clear primary
test_10915,clear primary
test_24511,clear primary cultivation habitation agriculture road
test_26990,clear primary
test_34430,primary cloudy partly_cloudy agriculture
test_662,primary partly_cloudy
test_29145,clear primary
test_15654,clear primary
test_5061,clear primary agriculture
test_2859,clear primary water agriculture road
test_17567,primary water partly_cloudy agriculture
test_24842,clear primary
test_4846,clear primary cultivation habitation agriculture road
test_15242,clear primary habitation agriculture road
test_9437,clear primary water cultivation agriculture
test_16941,clear primary
test_3360,primary partly_cloudy
test_2665,clear primary
test_15525,clear primary
test_22173,clear primary agriculture road
test_34640,clear primary
test_26304,primary cultivation partly_cloudy habitation agriculture road
test_10359,clear primary water cultivation agriculture
test_33778,clear primary
test_24965,clear primary
test_12665,clear primary
test_7907,primary cloudy
test_10826,clear primary cultivation agriculture
test_5234,cloudy
test_27499,primary partly_cloudy
test_6790,clear primary
test_30530,primary haze
test_21241,clear primary haze
test_25859,clear primary partly_cloudy
test_31122,primary partly_cloudy agriculture
test_20136,clear primary
test_38533,clear primary
test_5979,primary partly_cloudy
test_8821,clear primary cultivation agriculture
test_2750,clear primary
test_24624,clear primary
test_5132,primary haze
test_28989,clear primary
test_39931,clear primary
test_30139,primary partly_cloudy agriculture
test_40315,clear primary
test_15590,primary haze
test_15744,primary haze
test_25054,clear primary partly_cloudy
test_24567,primary cloudy water haze
test_27197,primary haze
test_24409,clear primary habitation agriculture road
test_475,clear primary
test_31477,clear primary haze
test_9025,primary partly_cloudy
test_7132,clear primary water cultivation agriculture road
test_10457,clear primary water artisinal_mine habitation bare_ground road
test_40238,clear primary agriculture road
test_12967,primary cloudy partly_cloudy
test_27964,clear primary
test_26142,clear primary
test_6336,clear primary
test_7499,clear primary
test_4683,clear primary water
test_21221,primary partly_cloudy
test_31941,clear primary haze cultivation agriculture
test_33793,clear primary
test_13860,clear primary
test_5885,clear primary cultivation agriculture road
test_6302,clear primary
test_20243,clear primary
test_23618,clear primary partly_cloudy habitation agriculture road
test_23189,clear primary
test_12563,clear primary cultivation habitation agriculture road
test_15928,primary partly_cloudy
test_34103,primary partly_cloudy
test_34444,primary partly_cloudy agriculture road
test_17495,primary partly_cloudy
test_21718,clear primary water artisinal_mine
test_19145,clear primary
test_13992,cloudy
test_18951,clear primary
test_4255,clear primary
test_10629,clear primary
test_30626,clear primary
test_26484,cloudy
test_13635,clear primary water habitation agriculture road
test_18538,clear primary habitation agriculture road
test_30813,clear primary water cultivation agriculture road
test_16339,clear primary cultivation habitation agriculture road
test_14748,clear primary
test_25623,primary partly_cloudy
test_26481,clear primary
test_2969,clear primary water road
test_2601,primary water partly_cloudy
test_9962,clear primary water agriculture road
test_36009,primary partly_cloudy
test_17163,clear primary
test_14930,primary partly_cloudy
test_7590,primary partly_cloudy
test_31290,primary haze partly_cloudy
test_40571,clear primary water partly_cloudy road
test_32303,clear primary water cultivation agriculture
test_13038,clear primary
test_33938,clear primary
test_27182,clear primary
test_35370,primary partly_cloudy agriculture
test_25550,clear primary water habitation agriculture road
test_20929,clear primary
test_27737,clear primary cloudy water
test_23114,clear primary
test_35232,clear primary agriculture
test_35481,clear primary cultivation agriculture road
test_33330,primary water partly_cloudy agriculture
test_39517,clear primary
test_26136,clear primary
test_15895,clear primary haze agriculture road
test_225,clear primary
test_21198,clear primary cultivation agriculture road
test_38323,clear primary habitation agriculture road
test_18178,primary water partly_cloudy agriculture
test_9773,primary partly_cloudy agriculture
test_5319,clear primary
test_10612,primary cloudy haze
test_9468,clear primary cultivation habitation agriculture road
test_26320,clear primary haze
test_21846,clear primary
test_8181,clear primary
test_11602,clear primary water bare_ground agriculture road
test_27047,primary water partly_cloudy
test_14428,primary partly_cloudy
test_30597,clear primary agriculture
test_28793,clear primary
test_37800,clear primary cultivation habitation agriculture road
test_14182,clear primary
test_20973,primary cloudy
test_8081,clear primary habitation agriculture road
test_7068,clear primary
test_9259,clear primary
test_7318,primary cultivation partly_cloudy
test_7872,primary cloudy water
test_33733,clear primary water bare_ground agriculture road
test_12021,primary partly_cloudy
test_3435,clear primary partly_cloudy
test_33730,clear primary
test_39138,clear primary
test_1801,clear primary
test_33953,clear primary
test_6467,clear primary partly_cloudy
test_35453,cloudy
test_11696,clear primary cultivation agriculture
test_23134,clear primary
test_4738,clear primary agriculture road
test_9860,clear primary cloudy water
test_24674,cloudy
test_5871,clear primary cultivation partly_cloudy agriculture road
test_13037,primary haze agriculture
test_19697,primary haze partly_cloudy
test_7007,clear primary
test_7071,clear primary cultivation agriculture
test_33747,cloudy
test_22543,clear primary cultivation agriculture
test_9247,clear primary
test_38813,clear primary
test_592,clear primary water cultivation habitation agriculture road
test_17016,clear primary
test_22408,clear primary
test_38777,clear primary
test_4173,clear primary agriculture road
test_12923,clear primary
test_21701,clear primary cultivation agriculture road
test_14423,primary cloudy
test_29987,clear primary
test_14199,clear primary habitation agriculture road
test_36155,clear primary
test_38302,primary water partly_cloudy
test_14596,clear primary
test_19271,clear primary
test_36490,clear primary
test_16221,clear primary cultivation habitation agriculture road
test_1336,primary water haze partly_cloudy agriculture road
test_35818,clear primary water
test_19060,clear primary water cultivation agriculture road
test_10551,clear primary
test_3553,clear primary agriculture
test_10296,clear primary
test_3684,clear primary water partly_cloudy agriculture
test_14775,clear primary
test_12903,clear primary haze
test_8559,clear primary
test_2161,clear primary cultivation agriculture road
test_22929,clear primary
test_2396,primary partly_cloudy agriculture road
test_40299,clear primary habitation bare_ground agriculture road
test_8562,primary partly_cloudy
test_34830,primary cloudy partly_cloudy agriculture road
test_24195,primary haze
test_10405,clear primary habitation agriculture road
test_30264,clear primary cultivation agriculture
test_33001,cloudy
test_9320,cloudy water
test_27329,clear primary
test_16542,clear primary
test_7168,primary haze cultivation agriculture
test_12984,clear primary
test_22089,clear primary haze bare_ground agriculture
test_31226,cloudy
test_39118,clear primary
test_29749,clear primary habitation agriculture road
test_24207,clear primary cultivation partly_cloudy agriculture
test_25176,primary partly_cloudy
test_25443,primary partly_cloudy
test_33297,clear primary
test_7626,clear primary
test_392,primary water partly_cloudy
