image_name,tags
test_1393,clear primary agriculture road
test_34317,clear primary agriculture road
test_25436,primary haze
test_36307,clear primary
test_1945,clear primary water
test_36892,clear primary water
test_18351,clear primary
test_25648,primary partly_cloudy
test_2001,primary
test_22202,primary partly_cloudy
test_2875,clear primary
test_3934,primary partly_cloudy
test_37706,primary haze
test_25227,clear primary
test_29794,clear primary
test_37267,clear primary
test_30085,primary partly_cloudy
test_28432,clear primary
test_29715,clear primary agriculture road
test_24195,primary haze
test_929,primary partly_cloudy
test_21386,clear primary
test_10320,clear primary
test_8273,clear primary
test_9264,primary partly_cloudy
test_21978,clear primary
test_29504,clear primary
test_4910,clear primary
test_24519,clear primary
test_34882,clear primary agriculture road
test_31472,clear primary
test_28204,clear primary
test_29182,clear primary road
test_20584,clear primary
test_13154,primary cloudy partly_cloudy
test_19749,clear primary agriculture road
test_12614,primary haze
test_11277,clear primary
test_21241,clear primary
test_21422,clear primary
test_10461,clear primary
test_29592,clear primary
test_36871,primary partly_cloudy
test_2644,clear primary agriculture
test_24278,clear primary
test_15669,primary partly_cloudy
test_30263,primary haze
test_27047,primary partly_cloudy
test_26535,cloudy
test_796,clear primary
test_22294,clear primary agriculture
test_27475,clear primary
test_7548,clear primary haze agriculture
test_21269,primary haze
test_25286,clear primary
test_24736,primary partly_cloudy agriculture
test_28042,primary partly_cloudy agriculture
test_3435,primary partly_cloudy
test_28049,clear primary
test_40085,primary haze
test_29013,clear primary
test_24755,clear primary water road
test_28124,primary cloudy
test_18292,clear primary
test_6851,clear primary agriculture road
test_38009,clear primary
test_31352,cloudy
test_22606,clear primary
test_12337,primary partly_cloudy
test_21406,clear primary agriculture road
test_19811,clear primary
test_27021,primary partly_cloudy
test_29008,clear primary water habitation road
test_12320,clear primary water agriculture
test_33945,clear primary
test_16706,clear primary agriculture road
test_3437,clear primary
test_6452,clear primary
test_30379,clear primary
test_12239,clear primary
test_31012,primary haze
test_39696,clear primary agriculture
test_12456,clear primary
test_10162,clear primary
test_30715,clear primary
test_17045,clear primary
test_37785,primary haze
test_8720,clear primary agriculture road
test_9600,clear primary
test_3830,primary partly_cloudy agriculture
test_3091,clear primary agriculture
test_12824,clear primary
test_33496,clear primary water agriculture
test_21796,clear primary habitation road
test_34089,clear primary
test_5677,clear primary
test_25578,cloudy
test_32111,clear primary
test_19009,clear primary habitation agriculture road
test_8410,clear primary
test_11147,clear primary
test_14895,clear primary
test_24103,primary partly_cloudy
test_30571,cloudy
test_34989,clear primary
test_37213,primary partly_cloudy
test_8984,primary haze
test_5384,clear primary
test_36108,primary partly_cloudy
test_11540,clear primary
test_20713,clear primary
test_22233,clear primary agriculture
test_12796,clear primary agriculture road
test_20790,clear primary
test_9423,clear primary
test_26281,clear primary
test_31985,primary haze
test_2134,clear primary agriculture
test_36531,clear primary agriculture road
test_24023,primary partly_cloudy agriculture road
test_33284,clear primary agriculture road
test_111,primary partly_cloudy
test_35996,clear primary agriculture
test_39612,clear primary
test_28038,clear primary
test_30674,clear primary
test_31893,clear primary
test_4664,primary partly_cloudy
test_15916,clear primary agriculture
test_23298,clear primary habitation agriculture road
test_10452,clear primary water
test_5482,primary
test_40027,clear primary
test_18386,clear primary cultivation agriculture
test_37124,clear primary agriculture
test_25925,primary partly_cloudy
test_28174,clear primary
test_10271,clear primary water agriculture road
test_4427,primary partly_cloudy
test_40623,clear primary agriculture road
test_11669,clear primary agriculture road
test_180,clear primary
test_29060,clear primary
test_14028,primary partly_cloudy
test_17235,clear primary
test_7375,cloudy
test_24218,clear primary agriculture
test_30584,clear primary agriculture road
test_12185,clear primary agriculture
test_6762,clear primary
test_24210,clear primary
test_5527,clear primary
test_16176,cloudy
test_15832,clear primary agriculture
test_170,primary partly_cloudy agriculture
test_20819,clear primary
test_7250,clear primary agriculture road
test_1584,clear primary
test_2381,clear primary agriculture
test_39760,clear primary agriculture road
test_23384,clear primary
test_37559,clear primary
test_25430,clear primary
test_29750,clear primary agriculture road
test_1498,primary partly_cloudy agriculture
test_8474,cloudy
test_17768,clear primary agriculture
test_36403,clear primary
test_39671,clear primary
test_698,clear primary water
test_27203,clear primary agriculture
test_23168,primary haze
test_9910,clear primary
test_18004,primary partly_cloudy
test_20165,primary partly_cloudy
test_27237,primary partly_cloudy
test_31315,clear primary
test_39268,primary partly_cloudy agriculture
test_34501,clear primary
test_9164,clear primary agriculture
test_6816,clear primary agriculture
test_5324,clear primary
test_4247,clear primary agriculture
test_20230,clear primary agriculture road
test_30497,clear primary haze agriculture
test_20047,clear primary
test_12595,clear primary
test_39720,primary partly_cloudy
test_39115,clear primary agriculture
test_37357,clear primary agriculture
test_21687,clear primary agriculture road
test_19304,clear primary water road
test_28860,clear primary
test_36377,clear primary
test_8392,clear primary
test_8201,clear primary
test_820,clear primary
test_2405,clear primary
test_25129,primary partly_cloudy
test_19461,clear primary agriculture road
test_21231,clear primary
test_6118,clear primary
test_21510,clear primary
test_5363,clear primary
test_17370,clear primary
test_32673,clear primary agriculture road
test_32965,clear primary water
test_39518,primary water
test_11844,primary partly_cloudy
test_5734,clear primary agriculture
test_25330,clear primary
test_34433,clear primary
test_31515,clear primary
test_15708,cloudy
test_8320,clear primary
test_3706,clear primary
test_25003,clear primary
test_259,clear primary
test_6942,clear primary agriculture
test_30112,clear primary agriculture road
test_11250,clear primary
test_24423,clear primary
test_16847,clear primary
test_28175,clear primary
test_34285,clear primary
test_9012,clear primary
test_20223,clear primary water habitation agriculture road
test_10135,primary partly_cloudy agriculture
test_13817,clear primary agriculture road
test_10574,primary partly_cloudy
test_20476,clear primary habitation agriculture road
test_18552,clear primary agriculture
test_5180,clear primary
test_39280,clear primary
test_23783,clear primary agriculture
test_24419,primary
test_28744,cloudy
test_13224,clear primary water
test_31429,clear primary
test_23181,primary haze
test_15155,clear primary agriculture road
test_16829,clear primary
test_22545,primary cloudy
test_38525,clear primary
test_28495,primary partly_cloudy
test_20662,primary partly_cloudy agriculture
test_24759,clear primary
test_2736,clear primary
test_15504,clear primary agriculture road
test_38425,primary partly_cloudy
test_38331,cloudy
test_5669,primary
test_1661,clear primary
test_8557,clear primary
test_29932,primary partly_cloudy
test_1356,clear primary water agriculture
test_24322,clear primary agriculture
test_34300,clear primary
test_1133,clear primary
test_25139,primary partly_cloudy
test_11860,clear primary
test_26358,primary haze
test_11832,cloudy
test_34426,primary
test_35247,clear primary
test_40304,primary haze
test_19509,clear primary
test_18619,cloudy
test_17486,primary haze
test_25687,primary haze
test_20672,clear primary
test_22467,cloudy
test_40499,clear primary water
test_1831,clear primary
test_10097,primary partly_cloudy agriculture
test_30868,clear primary
test_27289,clear primary agriculture
test_9803,clear primary
test_36714,primary partly_cloudy
test_18153,primary
test_18090,clear primary
test_27182,clear primary
test_33695,clear primary
test_7802,clear primary agriculture
test_15346,clear primary
test_16704,primary partly_cloudy
test_31313,clear primary agriculture road
test_11015,clear primary water agriculture
test_27286,clear primary
test_29061,clear primary
test_38842,primary
test_16497,clear primary water agriculture
test_708,clear primary
test_37031,clear primary
test_13533,clear primary
test_32159,primary partly_cloudy
test_38204,primary partly_cloudy
test_34459,primary partly_cloudy
test_3120,clear primary agriculture road
test_18862,clear primary agriculture
test_33079,primary partly_cloudy agriculture
test_30959,clear primary
test_5370,clear primary
test_40101,clear primary
test_1650,clear primary water habitation road
test_17799,clear primary
test_35874,primary partly_cloudy
test_30955,primary haze
test_7092,clear primary water agriculture
test_11920,clear primary agriculture
test_40417,clear primary
test_20099,clear primary habitation agriculture road
test_18907,cloudy
test_10068,clear primary agriculture
test_25762,primary partly_cloudy agriculture road
test_6044,primary partly_cloudy agriculture
test_992,clear primary
test_32038,primary partly_cloudy
test_35888,clear primary
test_15432,clear primary
test_29815,primary
test_4405,clear primary
test_39052,primary haze
test_20720,primary partly_cloudy
test_17939,cloudy
test_15654,clear primary
test_22131,primary haze
test_24313,primary agriculture road
test_8724,primary partly_cloudy
test_26416,clear primary agriculture
test_36544,cloudy
test_20242,cloudy
test_32548,clear primary
test_10682,primary haze
test_22872,primary partly_cloudy agriculture road
test_5155,clear primary agriculture
test_823,primary
test_17013,clear primary agriculture
test_18574,clear primary
test_3770,clear primary
test_14057,clear primary
test_37157,clear primary
test_15171,primary partly_cloudy agriculture
test_33049,clear primary
test_34177,clear primary agriculture road
test_14783,clear primary
test_14902,clear primary
test_25510,clear primary
test_17345,clear primary
test_33819,clear primary
test_25200,clear primary
test_17816,clear primary agriculture
test_3579,clear primary
test_6789,clear primary
test_11529,clear primary agriculture road
test_5292,clear primary
test_22334,primary partly_cloudy agriculture
test_6593,primary
test_29042,clear primary
test_22442,clear primary
test_14708,clear primary agriculture
test_40594,clear primary water agriculture
test_13371,clear primary
test_11064,clear primary
test_30358,cloudy
test_9858,clear primary agriculture road
test_28846,clear primary
test_12164,clear primary
test_5412,cloudy
test_23388,clear primary
test_33225,primary partly_cloudy
test_19202,primary haze
test_30100,clear primary water road
test_15768,primary haze
test_28718,clear primary agriculture road
test_27759,clear primary
test_621,clear primary
test_22365,clear primary
test_32553,clear primary agriculture
test_16644,primary haze
test_37329,primary haze
test_16327,clear primary habitation agriculture road
test_38215,clear primary
test_5945,clear primary
test_34977,primary partly_cloudy
test_22717,clear primary agriculture road
test_16759,clear primary
test_1139,cloudy
test_35812,clear primary
test_30783,primary partly_cloudy
test_34078,clear primary agriculture
test_34548,clear primary
test_5759,clear primary
test_4920,primary partly_cloudy agriculture road
test_6442,clear primary agriculture
test_3443,clear primary agriculture road
test_22727,clear primary agriculture
test_35285,clear primary
test_25720,clear primary agriculture road
test_7952,clear primary
test_3096,clear primary
test_4504,clear primary water
test_38667,clear primary
test_15719,primary partly_cloudy
test_24477,clear primary
test_24500,clear primary
test_13132,clear primary agriculture road
test_19961,clear primary
test_8574,clear primary agriculture
test_30474,primary haze
test_2088,clear primary
test_23114,clear primary
test_34429,clear primary agriculture
test_14223,clear primary
test_10438,clear primary
test_14752,clear primary
test_22597,clear primary
test_3323,primary haze
test_24362,clear primary
test_29297,clear primary agriculture road
test_18028,clear primary
test_25314,clear primary water agriculture
test_16782,clear primary agriculture
test_23876,clear primary
test_11615,primary partly_cloudy
test_1008,primary partly_cloudy
test_25348,clear primary
test_26504,clear primary water
test_20847,clear primary
test_13763,clear primary agriculture
test_37104,clear primary
test_23240,clear primary agriculture
test_13152,clear primary
test_25768,clear primary
test_30968,clear primary habitation agriculture road
test_28445,clear primary
test_16834,clear primary
test_13408,primary haze
test_23065,clear primary
test_1948,primary partly_cloudy agriculture
test_19493,primary partly_cloudy
test_7989,clear primary
test_6375,clear primary
test_30805,clear primary agriculture road
test_5150,clear primary agriculture
test_4968,primary agriculture
test_13849,clear primary
test_34073,clear primary
test_4502,primary partly_cloudy
test_8443,clear primary agriculture road
test_20511,clear primary
test_24566,clear primary
test_3648,clear primary
test_11135,primary haze
test_10753,clear primary
test_3250,cloudy
test_38736,primary partly_cloudy
test_34558,clear primary
test_31023,clear primary
test_1809,clear primary
test_22004,clear primary
test_30763,clear primary
test_17942,primary partly_cloudy
test_6371,clear primary
test_6293,clear primary agriculture
test_39555,clear primary
test_18402,clear primary agriculture road
test_5470,clear primary
test_10476,clear primary
test_25045,clear primary
test_15031,clear primary
test_38639,clear primary water
test_24382,primary partly_cloudy
test_24948,clear primary water artisinal_mine road
test_29634,clear primary agriculture
test_38629,clear primary agriculture road
test_24083,primary partly_cloudy
test_16076,primary partly_cloudy agriculture
test_30403,primary partly_cloudy
test_17440,primary partly_cloudy
test_24738,clear primary
test_38810,clear primary agriculture road
test_40660,clear primary
test_33869,primary haze
test_6056,clear primary
test_38259,clear primary water
test_24143,clear primary
test_5571,primary partly_cloudy
test_18543,clear primary
test_31879,clear primary agriculture road
test_10990,clear primary
test_8196,clear primary agriculture
test_28247,primary partly_cloudy
test_5274,clear primary
test_13859,clear primary water
test_14645,clear primary
test_31490,clear primary
test_33703,clear primary
test_27518,clear primary
test_4293,primary partly_cloudy
test_19664,primary partly_cloudy
test_26205,clear primary
test_38868,clear primary
test_21148,clear primary
test_2577,clear primary water
test_18525,primary
test_5521,primary partly_cloudy
test_9562,clear primary agriculture
test_18422,clear primary
test_15199,clear primary agriculture road
test_28455,clear primary
test_28697,clear primary
test_8958,clear primary water
test_38047,primary partly_cloudy
test_38365,primary
test_18194,clear primary haze
test_14077,clear primary agriculture road
test_23053,clear primary agriculture
test_16680,primary haze
test_38698,primary
test_11879,clear primary
test_13926,primary agriculture
test_26495,clear primary
test_11537,primary partly_cloudy
test_25140,clear primary
test_20988,clear primary
test_33055,clear primary
test_6540,clear primary agriculture
test_31103,clear primary agriculture
test_17237,clear primary agriculture
test_19386,clear primary agriculture road
test_35098,primary haze
test_1173,clear primary agriculture road
test_16908,clear primary agriculture
test_24111,clear primary
test_40581,clear primary agriculture
test_26335,clear primary
test_26225,clear primary
test_4783,primary partly_cloudy
test_30621,clear primary
test_19342,clear primary
test_13322,clear primary agriculture road
test_8387,clear primary water agriculture road
test_6592,clear primary
test_21847,clear primary
test_11504,clear primary agriculture
test_24748,clear primary
test_23162,clear primary agriculture
test_39814,clear primary habitation agriculture road
test_11470,cloudy
test_19652,clear primary water agriculture
test_13388,clear primary
test_26057,primary partly_cloudy
test_17178,primary partly_cloudy
test_124,clear primary
test_12809,clear primary agriculture
test_2701,clear primary
test_21925,primary partly_cloudy
test_38431,clear primary agriculture
test_18582,primary haze
test_19182,cloudy
test_37768,clear primary
test_40061,primary haze
test_28814,clear primary
test_2360,clear primary
test_67,clear primary agriculture road
test_16295,clear primary
test_25151,clear primary agriculture
test_31588,primary haze agriculture
test_19536,clear primary habitation agriculture road
test_28101,clear primary habitation agriculture road
test_37679,clear primary
test_16025,clear primary habitation agriculture road
test_13216,clear primary
test_13176,primary partly_cloudy
test_37392,primary cloudy
test_27984,cloudy
test_9617,clear primary
test_40266,clear primary
test_7386,clear primary
test_27421,clear primary
test_27128,primary haze
test_28882,clear primary
test_23467,clear primary agriculture
test_28984,clear primary
test_6698,primary partly_cloudy
test_342,primary haze
test_39169,primary
test_19974,clear primary cultivation agriculture
test_37205,cloudy
test_11289,clear primary
test_14082,clear primary
test_20752,primary partly_cloudy agriculture
test_15709,primary partly_cloudy
test_39133,clear primary
test_28210,clear primary
test_39213,cloudy
test_28987,clear primary water
test_33359,clear primary
test_7779,clear primary
test_16020,clear primary agriculture
test_13636,clear primary
test_8154,cloudy
test_33909,clear primary
test_15677,primary partly_cloudy
test_31881,clear primary
test_17183,clear primary
test_29147,clear primary
test_12517,clear primary agriculture road
test_6764,clear primary agriculture road
test_37755,clear primary
test_36359,clear primary
test_38643,clear primary habitation agriculture road
test_38917,primary partly_cloudy agriculture
test_30942,clear primary agriculture road
test_27803,clear primary agriculture
test_39548,clear primary
test_4659,clear primary
test_37260,clear primary
test_32488,clear primary agriculture
test_15929,clear primary
test_33816,clear primary
test_16099,clear primary agriculture
test_14981,clear primary agriculture road
test_7336,primary partly_cloudy
test_12821,clear primary
test_18173,clear primary agriculture road
test_32273,clear primary agriculture road
test_24151,clear primary
test_5986,clear primary agriculture
test_21003,clear primary
test_18824,primary partly_cloudy agriculture
test_24846,clear primary
test_167,clear primary
test_1955,clear primary water agriculture
test_34675,clear primary
test_8293,clear primary
test_4417,clear primary
test_31291,clear primary
test_8799,clear primary
test_14774,clear primary
test_36828,primary partly_cloudy
test_11848,clear primary agriculture
test_33576,clear primary agriculture road
test_29055,primary haze
test_38050,clear primary agriculture
test_36564,clear primary
test_6751,clear primary
test_30322,clear primary
test_25328,clear primary
test_38055,clear primary
test_9280,primary haze
test_12674,primary
test_4191,clear primary agriculture road
test_19902,clear primary
test_24458,clear primary
test_32457,clear primary
test_10776,clear primary agriculture
test_34720,primary partly_cloudy
test_1195,clear primary agriculture road
test_9596,clear primary
test_4563,clear primary
test_36482,clear primary
test_25359,clear primary
test_39313,clear primary water agriculture
test_20182,clear primary
test_8449,primary partly_cloudy
test_30542,clear primary agriculture
test_20121,clear primary
test_22172,clear primary water
test_16309,primary haze
test_2073,primary partly_cloudy
test_3627,clear primary agriculture
test_20037,clear primary water agriculture road
test_34267,clear primary
test_6266,primary partly_cloudy
test_31743,clear primary
test_13209,clear primary
test_16049,clear primary agriculture road
test_35961,clear primary
test_30389,clear primary
test_4887,primary agriculture
test_32642,clear primary
test_8654,clear primary water
test_15168,clear primary habitation agriculture road
test_13767,clear primary agriculture
test_36343,primary haze
test_369,clear primary agriculture road
test_2436,primary partly_cloudy agriculture road
test_32542,clear primary agriculture road
test_15997,clear primary
test_11476,clear primary
test_9360,clear primary
test_35615,clear primary
test_21480,clear primary
test_36361,clear primary agriculture
test_3142,primary haze
test_5650,clear primary
test_32255,primary partly_cloudy
test_27875,clear primary
test_30840,clear primary
test_6055,primary partly_cloudy
test_27742,clear primary
test_2985,clear primary agriculture road
test_24093,primary partly_cloudy
test_2179,clear primary
test_7812,primary
test_4317,clear primary
test_14411,clear primary water road
test_188,clear primary
test_12709,clear primary
test_7901,clear primary
test_23115,cloudy
test_5303,clear primary
test_8726,clear primary agriculture
test_29607,clear primary
test_22366,clear primary
test_27162,primary partly_cloudy
test_33349,clear primary
test_9761,clear primary
test_6526,clear primary
test_39130,
test_34378,clear primary agriculture
test_34702,clear primary agriculture
test_24160,clear primary
test_9121,primary partly_cloudy
test_13620,clear primary
test_17379,primary
test_10098,clear primary
test_3080,clear primary
test_16336,primary
test_28752,clear primary
test_38622,primary partly_cloudy
test_28015,clear primary
test_39458,clear primary agriculture road
test_6674,primary
test_26196,clear primary habitation agriculture road
test_1973,clear primary
test_37441,primary partly_cloudy
test_11704,primary partly_cloudy agriculture road
test_26942,clear primary
test_16260,clear primary agriculture
test_858,clear primary
test_8450,clear primary agriculture
test_29225,clear primary
test_27358,clear primary
test_10067,clear primary
test_39901,primary partly_cloudy
test_31062,clear primary
test_36623,clear primary agriculture road
test_15952,clear primary
test_27188,clear primary
test_28128,clear primary
test_11988,clear primary
test_7459,clear primary
test_328,clear primary
test_11195,clear primary
test_5774,clear primary
test_13864,clear primary
test_6786,clear primary
test_31143,primary partly_cloudy
test_6541,clear primary agriculture road
test_2403,clear primary agriculture
test_37569,clear primary
test_14195,clear primary agriculture
test_11502,primary partly_cloudy agriculture
test_20963,clear primary
test_37149,clear primary
test_23502,primary partly_cloudy
test_37885,clear primary
test_6802,primary partly_cloudy
test_19447,clear primary agriculture road
test_22347,primary partly_cloudy
test_17871,primary haze
test_24483,clear primary agriculture road
test_8409,clear primary agriculture
test_7294,clear primary
test_11856,clear primary
test_7817,clear primary road
test_26952,clear primary water
test_656,clear primary
test_9679,clear primary agriculture
test_33027,clear primary
test_35075,clear primary agriculture road
test_17024,clear primary agriculture
test_1504,clear primary
test_22418,primary haze
test_8433,primary partly_cloudy
test_37313,primary partly_cloudy
test_805,clear primary
test_26484,primary
test_2790,primary partly_cloudy
test_12548,cloudy
test_32418,clear primary agriculture road
test_29691,clear primary
test_32634,clear primary
test_2361,clear primary
test_13594,clear primary water
test_5030,clear primary agriculture road
test_23331,clear primary cultivation agriculture
test_23248,clear primary
test_6847,clear primary agriculture road
test_22085,clear primary road
test_15405,clear primary water
test_16462,clear primary agriculture
test_18654,clear primary
test_19381,clear primary
test_9752,clear primary
test_3511,clear primary
test_21046,primary haze
test_26949,clear primary water
test_25315,clear primary agriculture road
test_7372,clear primary agriculture
test_30240,primary partly_cloudy agriculture
test_25877,clear primary
test_13612,clear primary agriculture
test_27235,clear primary
test_25644,clear primary
test_17102,clear primary water
test_14218,primary partly_cloudy agriculture
test_37575,primary partly_cloudy agriculture
test_19133,clear primary
test_10976,clear primary agriculture
test_23628,clear primary
test_2456,clear primary
test_17864,clear primary
test_37637,clear primary agriculture road
test_22705,primary
test_28000,primary partly_cloudy
test_23273,clear primary
test_7030,primary partly_cloudy
test_14040,clear primary
test_14037,clear primary
test_12343,clear primary
test_35139,primary partly_cloudy
test_12663,clear primary
test_25631,clear primary
test_9293,primary partly_cloudy
test_786,primary partly_cloudy
test_22617,clear primary
test_20855,cloudy
test_23593,clear primary
test_22285,clear primary agriculture road
test_33741,clear primary
test_20011,clear primary
test_29057,clear primary agriculture road
test_33462,clear primary
test_7438,clear primary agriculture
test_32823,clear primary agriculture
test_1239,clear primary water
test_21563,clear primary agriculture
test_14584,clear primary agriculture
test_749,primary partly_cloudy
test_22067,clear primary
test_20640,clear primary
test_13414,primary partly_cloudy agriculture
test_12649,clear primary agriculture road
test_9964,clear primary
test_32893,clear primary
test_27111,clear primary
test_36222,clear primary water agriculture
test_27032,clear primary water agriculture
test_32287,clear primary
test_33467,primary partly_cloudy agriculture
test_39353,clear primary
test_28060,clear primary agriculture
test_34442,clear primary agriculture
test_207,clear primary
test_21379,primary haze
test_3800,clear primary
test_32674,primary partly_cloudy agriculture
test_16320,clear primary
test_18504,clear primary
test_19103,clear primary agriculture
test_16505,primary partly_cloudy
test_22972,primary partly_cloudy
test_6510,clear primary
test_13621,clear primary agriculture
test_37132,primary haze
test_27019,clear primary agriculture
test_8036,primary
test_7596,clear primary
test_30196,primary partly_cloudy
test_7990,clear primary
test_36438,clear primary habitation agriculture road
test_15102,clear primary agriculture
test_24876,clear primary agriculture
test_8606,clear primary
test_1313,primary partly_cloudy agriculture road
test_21403,clear primary
test_40149,clear primary
test_14070,clear primary
test_19622,clear primary
test_24091,clear primary agriculture
test_16960,clear primary
test_118,clear primary habitation agriculture road
test_24449,clear primary
test_27651,primary partly_cloudy
test_28304,clear primary
test_38559,clear primary
test_32915,primary partly_cloudy
test_26596,clear primary
test_1596,clear primary
test_19918,clear primary
test_18889,clear primary
test_8476,clear primary water road
test_40582,clear primary agriculture
test_29454,primary partly_cloudy
test_457,primary partly_cloudy
test_2462,clear primary
test_8139,clear primary
test_33328,primary haze
test_26467,clear primary agriculture road
test_24284,clear primary
test_5758,primary partly_cloudy agriculture
test_22313,primary partly_cloudy
test_33040,clear primary
test_34151,clear primary
test_944,primary
test_9857,clear primary
test_22667,clear primary
test_20906,clear primary
test_6529,primary haze
test_17824,clear primary agriculture
test_35958,clear primary habitation agriculture road
test_4787,clear primary agriculture road
test_35026,primary partly_cloudy
test_7327,primary haze
test_14669,clear primary
test_34473,clear primary water agriculture
test_2756,clear primary water habitation agriculture road
test_32067,clear primary
test_18197,clear primary agriculture road
test_36869,clear primary
test_38082,clear primary water agriculture
test_5137,clear primary
test_33356,clear primary agriculture
test_23805,primary partly_cloudy
test_3670,clear primary agriculture road
test_3895,primary
test_22533,clear primary
test_17036,clear primary
test_3071,clear primary
test_13183,primary partly_cloudy
test_16274,clear primary agriculture
test_40626,clear primary
test_6653,clear primary agriculture
test_38547,clear primary
test_12245,clear primary agriculture
test_38296,clear primary
test_879,clear primary agriculture
test_10965,clear primary
test_4674,clear primary agriculture
test_28561,clear primary
test_27119,clear primary
test_372,clear primary agriculture road
test_26265,clear primary
test_32051,clear primary water habitation agriculture road
test_37763,clear primary
test_15811,clear primary
test_5268,clear primary
test_27161,clear primary
test_8003,clear primary
test_2929,clear primary
test_17697,clear primary agriculture
test_8163,clear primary agriculture
test_9894,primary partly_cloudy
test_39893,clear primary
test_4810,cloudy
test_5623,clear primary agriculture
test_25253,primary
test_15573,clear primary agriculture
test_24770,clear primary
test_18846,primary haze
test_39003,clear primary agriculture road
test_14405,clear primary
test_27378,clear primary
test_28765,clear primary
test_32183,clear primary
test_12482,clear primary
test_17806,primary cloudy
test_2554,primary partly_cloudy
test_34083,clear primary
test_20077,clear primary
test_23422,primary partly_cloudy
test_22630,clear primary
test_26433,clear primary
test_14361,clear primary
test_18953,clear primary
test_6143,clear primary
test_2609,clear primary
test_869,clear primary
test_32449,clear primary
test_31983,clear primary habitation road
test_22006,clear primary habitation agriculture road
test_7097,clear primary
test_19364,clear primary water agriculture
test_1699,clear primary
test_33948,clear primary agriculture
test_11831,clear primary
test_27535,clear primary
test_15188,clear primary agriculture
test_17153,cloudy
test_40284,clear primary
test_5246,clear primary water agriculture
test_23095,clear primary
test_13279,clear primary
test_12677,primary partly_cloudy
test_16788,primary partly_cloudy
test_17315,primary partly_cloudy
test_31182,clear primary
test_37539,clear primary
test_1142,primary haze
test_38616,clear primary agriculture road
test_7201,clear primary
test_15989,clear primary
test_30338,primary partly_cloudy
test_22449,primary partly_cloudy
test_34855,clear primary
test_19987,clear primary agriculture
test_28686,clear primary agriculture
test_4467,clear primary
test_2921,clear primary
test_8127,clear primary agriculture
test_27530,clear primary
test_6854,clear primary
test_4587,clear primary
test_15795,clear primary
test_20597,clear primary agriculture
test_5892,clear primary agriculture
test_37806,cloudy
test_30400,clear primary agriculture road
test_35502,clear primary agriculture
test_33252,clear primary habitation agriculture road
test_1954,primary partly_cloudy
test_38849,primary partly_cloudy agriculture road
test_40173,clear primary agriculture
test_15324,primary partly_cloudy
test_33196,primary partly_cloudy
test_37907,clear primary
test_33917,primary haze
test_35013,clear primary
test_7716,clear primary agriculture
test_34045,clear primary
test_5600,primary
test_38476,clear primary
test_37673,primary cloudy partly_cloudy
test_14253,clear primary habitation agriculture road
test_26904,primary haze
test_29186,primary haze
test_20083,primary
test_17305,primary partly_cloudy
test_1510,clear primary
test_23549,clear primary
test_11625,clear primary
test_39433,clear primary habitation agriculture road
test_6958,clear primary agriculture
test_39892,primary partly_cloudy
test_24711,clear primary
test_25389,clear primary agriculture road
test_4157,primary partly_cloudy
test_11350,primary partly_cloudy
test_39639,clear primary
test_39521,primary
test_30069,clear primary agriculture
test_32887,clear primary
test_6262,primary haze
test_12100,primary partly_cloudy
test_39295,clear primary
test_30267,primary partly_cloudy agriculture road
test_13259,primary
test_25726,clear primary
test_3752,primary partly_cloudy
test_18698,clear primary agriculture road
test_6186,primary partly_cloudy
test_35377,clear primary
test_28401,primary partly_cloudy
test_2234,clear primary
test_38979,primary partly_cloudy
test_9756,clear primary
test_9683,clear primary water agriculture
test_10538,primary haze
test_26649,clear primary
test_22590,primary partly_cloudy agriculture road
test_33016,primary
test_7061,primary partly_cloudy
test_16711,primary partly_cloudy
test_40127,clear primary
test_8178,clear primary
test_26180,clear primary
test_26127,clear primary
test_38103,primary partly_cloudy
test_12650,clear primary
test_28994,clear primary water
test_2117,clear primary
test_5886,clear primary agriculture
test_21585,clear primary
test_7131,primary cloudy partly_cloudy
test_3204,clear primary
test_32741,clear primary
test_29727,clear primary
test_1640,clear primary agriculture
test_38817,clear primary
test_27869,clear primary
test_23466,clear primary agriculture road
test_23438,clear primary
test_16946,clear primary
test_27461,clear primary agriculture road
test_24934,clear primary habitation agriculture road
test_23835,clear primary
test_1723,clear primary habitation agriculture road
test_40276,clear primary agriculture
test_33622,clear primary agriculture road
test_2602,clear primary agriculture
test_28442,primary partly_cloudy
test_6356,primary partly_cloudy
test_8735,clear primary
test_13366,clear primary
test_40302,primary partly_cloudy
test_30169,clear primary
test_23950,clear primary habitation agriculture road
test_24447,primary partly_cloudy
test_18774,clear primary agriculture
test_3431,clear primary
test_25953,primary partly_cloudy
test_22069,clear primary agriculture road
test_7238,clear primary agriculture
test_8250,primary partly_cloudy
test_35297,clear primary agriculture road
test_39807,primary partly_cloudy agriculture
test_37447,clear primary
test_28548,clear primary
test_996,clear primary
test_20794,primary partly_cloudy
test_1702,clear primary
test_6758,clear primary
test_36203,primary haze
test_2883,clear primary
test_9129,clear primary agriculture road
test_30928,primary partly_cloudy
test_28368,clear primary
test_320,clear primary
test_29106,clear primary water
test_5495,clear primary
test_2306,clear primary agriculture
test_4189,clear primary partly_cloudy
test_14368,clear primary
test_38037,clear primary water
test_9351,primary partly_cloudy
test_25846,primary
test_7010,clear primary habitation agriculture road
test_4425,cloudy
test_26051,clear primary water
test_17128,clear primary
test_31097,clear primary
test_29448,clear primary agriculture
test_17129,clear primary agriculture road
