image_name,tags
test_10493, clear primary
test_10494, clear primary
test_10495, agriculture clear primary road
test_10496, agriculture clear cultivation primary
test_10497, clear primary
test_10498, partly_cloudy primary road water
test_10499, agriculture primary water
test_10500, agriculture clear habitation primary road
test_10501, clear primary
test_10502, clear primary
test_10503, cloudy primary
test_10504, agriculture partly_cloudy primary
test_10505, partly_cloudy primary
test_10506, agriculture clear primary road
test_10507, clear primary
test_10508, clear primary
test_10509, partly_cloudy primary
test_10510, agriculture clear primary road
test_10511, partly_cloudy primary
test_10512, cultivation partly_cloudy primary
test_10513, clear primary road
test_10514, clear primary
test_10515, clear primary
test_10516, agriculture habitation partly_cloudy primary road
test_10517, partly_cloudy primary
test_10518, clear primary
test_10519, clear primary
test_10520, clear primary
test_10521, agriculture primary
test_10522, agriculture clear primary
test_10523, clear primary
test_10524, agriculture clear primary road
test_10525, clear primary
test_10526, agriculture clear primary road
test_10527, partly_cloudy primary
test_10528, clear primary
test_10529, clear primary
test_10530, partly_cloudy primary
test_10531, partly_cloudy primary
test_10532, primary
test_10533, agriculture clear primary water
test_10534, agriculture clear cultivation primary
test_10535, clear primary
test_10536, cloudy
test_10537, clear cultivation primary
test_10538, primary
test_10539, clear primary
test_10540, cloudy
test_10541, partly_cloudy primary
test_10542, clear habitation primary water
test_10543, agriculture haze partly_cloudy primary
test_10544, agriculture clear primary
test_10545, clear primary
test_10546, cloudy
test_10547, haze primary
test_10548, agriculture clear primary road
test_10549, clear primary road water
test_10550, clear primary
test_10551, clear primary
test_10552, primary
test_10553, agriculture clear primary road
test_10554, agriculture clear primary
test_10555, agriculture partly_cloudy primary
test_10556, clear primary
test_10557, partly_cloudy primary
test_10558, agriculture primary
test_10559, haze primary
test_10560, clear partly_cloudy primary
test_10561, clear primary
test_10562, agriculture clear cultivation primary
test_10563, agriculture clear primary road water
test_10564, agriculture clear cultivation primary road
test_10565, clear primary
test_10566, clear primary
test_10567, partly_cloudy primary
test_10568, clear cultivation primary
test_10569, clear primary
test_10570, clear primary
test_10571, clear primary
test_10572, clear primary
test_10573, clear primary water
test_10574, partly_cloudy primary
test_10575, haze primary
test_10576, agriculture clear primary
test_10577, clear primary
test_10578, clear primary
test_10579, agriculture partly_cloudy primary
test_10580, partly_cloudy primary water
test_10581, clear primary
test_10582, clear cultivation primary
test_10583, partly_cloudy primary
test_10584, clear primary
test_10585, agriculture clear cultivation primary road water
test_10586, clear primary water
test_10587, clear primary
test_10588, clear primary
test_10589, clear primary water
test_10590, clear primary
test_10591, agriculture clear cultivation primary
test_10592, partly_cloudy primary
test_10593, agriculture clear primary road
test_10594, clear primary
test_10595, haze primary
test_10596, agriculture partly_cloudy primary road
test_10597, agriculture primary
test_10598, agriculture clear primary road
test_10599, clear primary
test_10600, agriculture clear primary water
test_10601, partly_cloudy primary
test_10602, agriculture clear cultivation primary
test_10603, clear primary
test_10604, haze primary
test_10605, clear cultivation primary
test_10606, clear primary
test_10607, clear primary
test_10608, haze primary
test_10609, clear primary
test_10610, clear primary
test_10611, agriculture partly_cloudy primary
test_10612, haze primary
test_10613, partly_cloudy primary
test_10614, haze primary
test_10615, clear primary water
test_10616, clear primary
test_10617, partly_cloudy primary
test_10618, clear primary
test_10619, partly_cloudy primary
test_10620, partly_cloudy primary
test_10621, agriculture clear primary road
test_10622, clear primary
test_10623, agriculture clear primary
test_10624, agriculture partly_cloudy primary road
test_10625, primary road
test_10626, partly_cloudy primary
test_10627, clear primary
test_10628, clear primary
test_10629, clear primary
test_10630, agriculture clear habitation primary road
test_10631, partly_cloudy primary
test_10632, clear primary
test_10633, clear primary
test_10634, clear primary
test_10635, agriculture partly_cloudy primary road
test_10636, agriculture haze primary
test_10637, agriculture clear habitation primary road
test_10638, clear primary
test_10639, agriculture clear habitation primary road
test_10640, clear primary water
test_10641, clear primary
test_10642, clear primary
test_10643, agriculture partly_cloudy primary
test_10644, clear primary
test_10645, partly_cloudy primary
test_10646, agriculture clear habitation primary road
test_10647, partly_cloudy primary
test_10648, clear primary
test_10649, primary
test_10650, clear primary
test_10651, partly_cloudy primary
test_10652, agriculture clear primary
test_10653, clear primary
test_10654, haze primary
test_10655, clear primary
test_10656, clear primary
test_10657, clear primary
test_10658, clear primary
test_10659, clear primary
test_10660, clear primary
test_10661, partly_cloudy primary
test_10662, agriculture clear primary
test_10663, agriculture clear primary road
test_10664, clear primary road
test_10665, clear primary water
test_10666, agriculture clear habitation primary road
test_10667, agriculture clear primary road
test_10668, clear primary
test_10669, cloudy
test_10670, clear primary
test_10671, cloudy
test_10672, agriculture clear habitation primary road
test_10673, clear primary
test_10674, primary
test_10675, agriculture clear cultivation primary
test_10676, clear primary
test_10677, clear primary
test_10678, clear primary
test_10679, agriculture partly_cloudy primary
test_10680, agriculture clear cultivation primary
test_10681, cloudy
test_10682, haze primary
test_10683, agriculture clear primary
test_10684, clear primary
test_10685, clear primary
test_10686, clear primary
test_10687, clear primary
test_10688, clear primary
test_10689, clear primary
test_10690, agriculture clear cultivation primary water
test_10691, agriculture clear cultivation primary
test_10692, partly_cloudy primary
test_10693, clear primary
test_10694, clear habitation primary road
test_10695, partly_cloudy primary
test_10696, clear cultivation primary
test_10697, agriculture clear water
test_10698, clear primary
test_10699, cloudy
test_10700, agriculture clear primary road
test_10701, agriculture clear primary
test_10702, clear primary
test_10703, clear primary
test_10704, clear primary
test_10705, agriculture clear habitation primary
test_10706, clear primary
test_10707, cloudy haze primary
test_10708, clear primary
test_10709, clear primary
test_10710, artisinal_mine clear primary road water
test_10711, clear primary
test_10712, agriculture clear habitation primary road
test_10713, clear primary
test_10714, clear habitation primary water
test_10715, clear habitation primary road
test_10716, clear primary
test_10717, agriculture clear habitation primary road
test_10718, clear primary
test_10719, partly_cloudy primary
test_10720, clear primary
test_10721, clear primary
test_10722, clear primary
test_10723, agriculture clear primary road
test_10724, agriculture habitation partly_cloudy primary road
test_10725, agriculture clear primary
test_10726, agriculture clear primary road
test_10727, agriculture partly_cloudy primary road water
test_10728, partly_cloudy primary
test_10729, clear primary
test_10730, agriculture clear cultivation primary
test_10731, clear primary
test_10732, haze primary
test_10733, agriculture haze primary
test_10734, cloudy
test_10735, agriculture clear primary
test_10736, water
test_10737, artisinal_mine clear primary road water
test_10738, partly_cloudy primary
test_10739, partly_cloudy primary
test_10740, agriculture clear primary road
test_10741, agriculture primary
test_10742, partly_cloudy primary
test_10743, agriculture clear primary
test_10744, clear primary
test_10745, agriculture clear primary
test_10746, agriculture clear primary road
test_10747, agriculture clear primary water
test_10748, clear primary water
test_10749, clear primary
test_10750, partly_cloudy primary
test_10751, clear primary
test_10752, partly_cloudy primary
test_10753, clear primary
test_10754, clear primary
test_10755, clear primary
test_10756, agriculture clear primary road
test_10757, clear primary
test_10758, clear primary
test_10759, cloudy
test_10760, cloudy
test_10761, clear primary
test_10762, haze primary
test_10763, clear primary
test_10764, partly_cloudy primary water
test_10765, agriculture partly_cloudy primary
test_10766, clear primary
test_10767, agriculture clear cultivation primary water
test_10768, cloudy
test_10769, agriculture clear cultivation primary
test_10770, clear primary
test_10771, clear primary
test_10772, clear primary road
test_10773, agriculture clear primary
test_10774, agriculture clear primary road
test_10775, agriculture partly_cloudy primary road
test_10776, agriculture clear cultivation primary
test_10777, clear primary
test_10778, clear cultivation primary water
test_10779, clear primary
test_10780, clear cultivation primary
test_10781, clear primary
test_10782, agriculture clear primary road
test_10783, clear primary
test_10784, clear primary
test_10785, clear primary
test_10786, clear primary
test_10787, agriculture clear habitation primary road
test_10788, agriculture clear primary
test_10789, agriculture clear primary road
test_10790, clear primary
test_10791, agriculture clear primary
test_10792, agriculture primary
test_10793, clear primary
test_10794, agriculture partly_cloudy primary
test_10795, clear primary
test_10796, agriculture clear cultivation primary
test_10797, agriculture clear primary road
test_10798, agriculture partly_cloudy primary
test_10799, agriculture bare_ground clear primary
test_10800, clear primary
test_10801, haze primary
test_10802, clear primary
test_10803, agriculture clear primary road
test_10804, clear primary water
test_10805, clear primary
test_10806, agriculture clear primary water
test_10807, agriculture clear primary
test_10808, agriculture clear primary
test_10809, clear primary
test_10810, agriculture partly_cloudy primary
test_10811, clear primary
test_10812, clear primary
test_10813, clear primary
test_10814, agriculture clear cultivation habitation primary road
test_10815, partly_cloudy primary
test_10816, clear primary
test_10817, clear primary
test_10818, agriculture clear habitation primary road
test_10819, clear primary
test_10820, agriculture clear primary
test_10821, clear cultivation primary
test_10822, clear primary
test_10823, clear primary
test_10824, clear primary water
test_10825, clear habitation primary
test_10826, agriculture clear cultivation primary
test_10827, haze primary
test_10828, clear primary
test_10829, clear cultivation primary water
test_10830, clear primary
test_10831, clear primary
test_10832, clear primary
test_10833, clear primary
test_10834, agriculture clear primary road
test_10835, clear primary
test_10836, clear primary
test_10837, agriculture partly_cloudy primary
test_10838, agriculture clear primary road
test_10839, agriculture partly_cloudy primary road
test_10840, clear primary
test_10841, agriculture clear primary
test_10842, partly_cloudy primary
test_10843, clear primary
test_10844, agriculture primary
test_10845, agriculture haze primary
test_10846, cloudy
test_10847, agriculture primary
test_10848, haze primary
test_10849, clear primary
test_10850, clear primary
test_10851, clear primary
test_10852, agriculture partly_cloudy primary
test_10853, partly_cloudy primary
test_10854, partly_cloudy primary water
test_10855, clear primary
test_10856, partly_cloudy primary
test_10857, haze primary
test_10858, clear primary
test_10859, clear primary
test_10860, agriculture clear primary
test_10861, agriculture clear cultivation primary
test_10862, clear primary
test_10863, agriculture clear primary road
test_10864, clear primary
test_10865, clear primary
test_10866, clear primary
test_10867, partly_cloudy primary
test_10868, agriculture clear habitation primary road
test_10869, clear primary
test_10870, clear primary
test_10871, clear primary
test_10872, agriculture haze primary
test_10873,
test_10874, agriculture clear primary
test_10875, partly_cloudy primary
test_10876, clear primary
test_10877, clear primary
test_10878, partly_cloudy primary
test_10879, clear primary
test_10880, partly_cloudy primary
test_10881, agriculture haze partly_cloudy primary
test_10882, partly_cloudy primary
test_10883, clear primary
test_10884, clear primary
test_10885, clear primary
test_10886, haze primary
test_10887, agriculture clear primary
test_10888, clear primary
test_10889, haze primary
test_10890, agriculture partly_cloudy primary
test_10891, clear primary
test_10892, clear primary
test_10893, agriculture primary road
test_10894, partly_cloudy primary
test_10895, clear primary road
test_10896, haze primary
test_10897, cloudy
test_10898, primary water
test_10899, agriculture clear primary
test_10900, clear primary
test_10901, agriculture clear primary road
test_10902, cloudy
test_10903, agriculture clear primary road
test_10904, clear primary
test_10905, cloudy
test_10906, partly_cloudy primary
test_10907, clear primary
test_10908, agriculture partly_cloudy primary
test_10909, clear primary road
test_10910, clear primary road water
test_10911, clear primary
test_10912, partly_cloudy primary
test_10913, clear primary
test_10914, clear cultivation primary
test_10915, clear primary
test_10916, clear primary
test_10917, agriculture clear habitation primary road
test_10918, clear primary
test_10919, clear haze primary
test_10920, clear primary
test_10921, partly_cloudy primary
test_10922, haze primary
test_10923, agriculture clear cultivation primary
test_10924, partly_cloudy primary
test_10925, agriculture primary road
test_10926, partly_cloudy primary
test_10927, partly_cloudy primary
test_10928, clear primary
test_10929, agriculture clear primary road
test_10930, agriculture primary road water
test_10931, cloudy
test_10932, cloudy primary
test_10933, agriculture clear habitation primary
test_10934, clear primary
test_10935, clear primary water
test_10936, clear primary water
test_10937, clear primary water
test_10938, agriculture clear primary road
test_10939, clear primary
test_10940, clear primary water
test_10941, clear primary
test_10942, cloudy
test_10943, clear primary
test_10944, agriculture clear haze primary
test_10945, partly_cloudy primary
test_10946, clear primary
test_10947, agriculture primary road
test_10948, clear primary
test_10949, agriculture clear primary road
test_10950, clear primary
test_10951, clear primary
test_10952, clear primary
test_10953, clear primary
test_10954, partly_cloudy primary
test_10955, clear primary water
test_10956, clear primary
test_10957, partly_cloudy primary
test_10958, clear primary
test_10959, clear primary
test_10960, clear primary
test_10961, agriculture clear primary road
test_10962, clear primary
test_10963, clear primary
test_10964, agriculture clear primary water
test_10965, clear primary
test_10966, cloudy haze
test_10967, agriculture clear primary road
test_10968, clear primary
test_10969, clear primary
test_10970, primary
test_10971, partly_cloudy primary
test_10972, agriculture clear cultivation primary
test_10973, clear primary
test_10974, cloudy
test_10975, cloudy
test_10976, agriculture clear primary road
test_10977, clear primary
test_10978, clear primary
test_10979, clear primary
test_10980, agriculture clear primary road
test_10981, clear primary
test_10982, partly_cloudy primary
test_10983, agriculture partly_cloudy primary
test_10984, clear primary
test_10985, agriculture clear primary road
test_10986, agriculture partly_cloudy primary
test_10987, clear primary
test_10988, agriculture clear primary road
test_10989, clear primary
test_10990, clear primary
test_10991, haze primary
test_10992, clear primary
test_10993, partly_cloudy primary
test_10994, clear primary
test_10995, agriculture clear habitation primary road water
test_10996, primary
test_10997, clear primary
test_10998, clear primary
test_10999, cloudy
test_11000, partly_cloudy primary
test_11001, cloudy
test_11002, agriculture clear cultivation primary
test_11003, clear primary
test_11004, clear primary
test_11005, agriculture clear cultivation primary
test_11006, agriculture clear cultivation primary
test_11007, partly_cloudy primary
test_11008, agriculture clear cultivation habitation primary road
test_11009, primary
test_11010, clear primary
test_11011, haze primary
test_11012, clear primary
test_11013, clear primary
test_11014, clear primary
test_11015, agriculture clear habitation primary road water
test_11016, artisinal_mine clear primary road
test_11017, clear primary
test_11018, clear primary
test_11019, partly_cloudy primary
test_11020, agriculture clear primary water
test_11021, clear primary
test_11022, partly_cloudy primary
test_11023, partly_cloudy primary
test_11024, clear primary
test_11025, agriculture clear habitation primary road
test_11026, clear primary
test_11027, agriculture haze primary road
test_11028, agriculture clear primary water
test_11029, partly_cloudy primary
test_11030, clear primary
test_11031, clear primary
test_11032, clear primary
test_11033, agriculture clear primary
test_11034, agriculture partly_cloudy primary water
test_11035, clear primary
test_11036, primary
test_11037, agriculture partly_cloudy primary road
test_11038, agriculture clear habitation primary road water
test_11039, agriculture clear primary
test_11040, agriculture clear primary
test_11041, agriculture clear primary
test_11042, agriculture partly_cloudy primary
test_11043, cloudy
test_11044, agriculture haze primary road
test_11045, clear primary
test_11046, agriculture clear primary
test_11047, clear primary
test_11048, partly_cloudy primary
test_11049, primary
test_11050, agriculture partly_cloudy primary road
test_11051, primary
test_11052, clear primary
test_11053, clear cultivation primary
test_11054, clear primary
test_11055, agriculture clear primary road
test_11056, clear primary
test_11057, clear primary
test_11058, clear primary
test_11059, clear primary water
test_11060, clear primary water
test_11061, clear primary
test_11062, clear primary road
test_11063, clear primary
test_11064, clear primary
test_11065, clear primary
test_11066, clear primary water
test_11067, clear primary
test_11068, clear primary
test_11069, clear primary
test_11070, bare_ground primary water
test_11071, agriculture clear primary water
test_11072, agriculture clear cultivation primary
test_11073, clear primary
test_11074, agriculture clear primary road
test_11075, agriculture clear primary road water
test_11076, clear primary road
test_11077, cloudy
test_11078, partly_cloudy primary
test_11079, agriculture clear primary road
test_11080, clear primary
test_11081, clear primary
test_11082, agriculture partly_cloudy primary
test_11083, agriculture clear primary road
test_11084, clear primary
test_11085, agriculture clear primary road
test_11086, artisinal_mine clear primary water
test_11087, clear primary
test_11088, partly_cloudy primary
test_11089, haze primary
test_11090, clear primary
test_11091, agriculture clear habitation primary
test_11092, agriculture clear primary
test_11093, agriculture clear habitation primary road
test_11094, partly_cloudy primary water
test_11095, clear primary
test_11096, agriculture clear primary road
test_11097, clear primary
test_11098, agriculture partly_cloudy primary road water
test_11099, agriculture primary road
test_11100, clear primary
test_11101, agriculture clear primary road
test_11102, agriculture clear primary road
test_11103, clear primary
test_11104, haze primary
test_11105, clear primary
test_11106, agriculture clear primary road
test_11107, clear cultivation primary
test_11108, clear primary
test_11109, agriculture clear cultivation primary road
test_11110, agriculture clear primary road
test_11111, agriculture clear primary
test_11112, cloudy
test_11113, clear cultivation primary
test_11114, primary
test_11115, clear primary
test_11116, cloudy partly_cloudy
test_11117, clear primary
test_11118, partly_cloudy primary road
test_11119, cloudy
test_11120, clear primary
test_11121, partly_cloudy primary
test_11122, agriculture clear habitation primary road
test_11123, clear primary
test_11124, clear primary
test_11125, partly_cloudy primary
test_11126, agriculture clear partly_cloudy primary road
test_11127, agriculture partly_cloudy primary
test_11128, clear habitation primary
test_11129, agriculture clear primary road water
test_11130, clear primary
test_11131, clear primary
test_11132, cloudy
test_11133, agriculture clear habitation primary road
test_11134, agriculture partly_cloudy primary road water
test_11135, haze primary
test_11136, partly_cloudy primary
test_11137, clear primary
test_11138, clear primary
test_11139, clear primary
test_11140, agriculture haze primary water
test_11141, haze primary
test_11142, clear primary
test_11143, clear primary
test_11144, clear primary
test_11145, partly_cloudy primary
test_11146, agriculture clear primary road
test_11147, clear primary
test_11148, haze primary
test_11149, partly_cloudy primary water
test_11150, partly_cloudy primary
test_11151, clear primary
test_11152, clear primary
test_11153, agriculture clear primary road
test_11154, agriculture clear primary road
test_11155, cloudy
test_11156, agriculture clear primary water
test_11157, clear primary
test_11158, clear primary
test_11159, agriculture clear primary
test_11160, partly_cloudy primary
test_11161, clear primary water
test_11162, cloudy
test_11163, clear primary
test_11164, clear primary
test_11165, clear primary
test_11166, agriculture primary
test_11167, clear primary
test_11168, agriculture clear primary road water
test_11169, partly_cloudy primary
test_11170, agriculture clear partly_cloudy primary road water
test_11171, clear primary
test_11172, clear primary
test_11173, agriculture partly_cloudy primary road
test_11174, clear primary road
test_11175, clear primary road water
test_11176, agriculture clear primary road
test_11177, clear primary
test_11178, clear primary
test_11179, clear primary
test_11180, clear primary
test_11181, clear primary
test_11182, clear primary
test_11183, agriculture clear cultivation primary
test_11184, partly_cloudy primary
test_11185, clear primary
test_11186, clear primary
test_11187, haze primary
test_11188, clear primary water
test_11189, clear primary
test_11190, haze primary
test_11191, clear primary water
test_11192, clear primary
test_11193, clear primary
test_11194, clear primary
test_11195, clear primary
test_11196, clear primary
test_11197, clear primary
test_11198, clear primary
test_11199, clear primary
test_11200, clear primary
test_11201, clear primary
test_11202, partly_cloudy primary
test_11203, cloudy primary
test_11204, partly_cloudy primary
test_11205, partly_cloudy primary
test_11206, clear primary
test_11207, haze primary
test_11208, clear primary
test_11209, agriculture clear primary road
test_11210, agriculture clear primary water
test_11211, clear primary
test_11212, clear primary
test_11213, clear primary
test_11214, agriculture clear habitation primary road
test_11215, cloudy haze primary
test_11216, clear primary
test_11217, clear primary
test_11218, clear primary
test_11219, agriculture partly_cloudy primary road
test_11220, agriculture clear primary
test_11221, agriculture partly_cloudy primary road
test_11222, agriculture clear primary road
test_11223, partly_cloudy primary
test_11224, agriculture clear primary water
test_11225, clear primary
test_11226, partly_cloudy primary
test_11227, clear primary
test_11228, clear primary
test_11229, agriculture clear primary
test_11230, clear primary
test_11231, agriculture clear primary
test_11232, agriculture clear habitation primary road
test_11233, clear primary
test_11234, clear primary
test_11235, clear primary
test_11236, clear primary
test_11237, clear primary
test_11238, partly_cloudy primary
test_11239, clear primary
test_11240,
test_11241, agriculture clear cultivation primary road
test_11242, agriculture habitation partly_cloudy primary road
test_11243, primary
test_11244, agriculture habitation partly_cloudy primary road
test_11245, agriculture partly_cloudy water
test_11246, agriculture partly_cloudy primary
test_11247, clear primary
test_11248, clear primary water
test_11249, agriculture clear primary road
test_11250, clear primary
test_11251, agriculture primary
test_11252, clear primary
test_11253, agriculture clear primary road
test_11254, clear primary
test_11255, agriculture clear habitation primary road
test_11256, cloudy
test_11257, agriculture partly_cloudy primary
test_11258, clear primary
test_11259, clear primary
test_11260, agriculture clear cultivation primary
test_11261, clear primary
test_11262, clear primary
test_11263, haze primary
test_11264, agriculture clear habitation primary road
test_11265, clear primary
test_11266, partly_cloudy primary
test_11267, haze primary
test_11268, clear primary
test_11269, clear primary
test_11270, cloudy
test_11271, clear primary
test_11272, agriculture clear habitation primary road
test_11273, clear primary
test_11274, clear primary
test_11275, clear primary
test_11276, clear primary
test_11277, agriculture clear cultivation primary
test_11278, clear primary
test_11279, partly_cloudy primary
test_11280, clear primary
test_11281, agriculture clear primary
test_11282, clear primary
test_11283, agriculture clear primary road
test_11284, clear primary
test_11285, clear habitation primary road water
test_11286, clear primary
test_11287, agriculture bare_ground clear primary road
test_11288, clear primary
test_11289, clear primary
test_11290, partly_cloudy primary
test_11291, clear primary
test_11292, partly_cloudy primary
test_11293, clear primary
test_11294, clear primary
test_11295, clear partly_cloudy primary water
test_11296, clear habitation primary road
test_11297, clear primary
test_11298, clear primary
test_11299, clear habitation primary water
test_11300, agriculture clear primary
test_11301, haze primary road
test_11302, agriculture clear primary
test_11303, agriculture partly_cloudy primary
test_11304, clear primary
test_11305, clear primary
test_11306, clear primary
test_11307, clear primary
test_11308, cloudy partly_cloudy primary
test_11309, clear primary
test_11310, agriculture clear road water
test_11311, partly_cloudy primary
test_11312, agriculture clear primary water
test_11313, clear primary
test_11314, clear primary
test_11315, clear primary
test_11316, agriculture clear primary road
test_11317, clear primary
test_11318, clear primary
test_11319, cloudy
test_11320, cloudy
test_11321, haze primary
test_11322, agriculture clear primary
test_11323, cloudy
test_11324, clear primary
test_11325, clear primary
test_11326, clear primary
test_11327, agriculture clear cultivation partly_cloudy primary
test_11328, clear primary
test_11329, agriculture clear primary
test_11330, clear primary
test_11331, agriculture clear primary
test_11332, agriculture clear primary
test_11333, agriculture clear habitation primary road
test_11334, clear primary
test_11335, agriculture partly_cloudy primary road
test_11336, agriculture clear cultivation primary
test_11337, agriculture clear primary
test_11338, clear primary
test_11339, agriculture partly_cloudy primary
test_11340, partly_cloudy primary
test_11341, agriculture clear primary road
test_11342, agriculture clear cultivation primary
test_11343, partly_cloudy primary
test_11344, agriculture clear cultivation primary
test_11345, clear primary water
test_11346, agriculture clear habitation primary road
test_11347, partly_cloudy primary
test_11348, agriculture haze primary
test_11349, agriculture clear primary road
test_11350, agriculture clear partly_cloudy primary
test_11351, clear primary
test_11352, clear primary
test_11353, partly_cloudy primary
test_11354, clear primary
test_11355, agriculture clear primary road
test_11356, clear primary
test_11357, clear primary
test_11358, haze primary
test_11359, haze primary
test_11360, clear primary
test_11361, clear primary
test_11362, partly_cloudy primary
test_11363, clear primary
test_11364, clear primary
test_11365, cloudy partly_cloudy primary
test_11366, clear primary
test_11367, agriculture clear primary
test_11368, haze primary
test_11369, agriculture partly_cloudy primary
test_11370, clear primary
test_11371, clear primary
test_11372, clear primary
test_11373, clear primary
test_11374, clear primary
test_11375, clear primary
test_11376, clear primary
test_11377, clear primary
test_11378, clear primary
test_11379, clear primary
test_11380, cloudy primary
test_11381, clear primary
test_11382, clear primary
test_11383, clear primary
test_11384, clear primary
test_11385, clear primary
test_11386, haze primary
test_11387, agriculture clear primary
test_11388, partly_cloudy primary
test_11389, partly_cloudy primary
test_11390, clear primary
test_11391, agriculture clear primary road
test_11392, partly_cloudy primary
test_11393, partly_cloudy primary
test_11394, partly_cloudy primary
test_11395, haze primary
test_11396, clear primary
test_11397, clear primary
test_11398, agriculture clear cultivation habitation primary road
test_11399, agriculture clear primary
test_11400, agriculture clear primary road
test_11401, clear primary
test_11402, agriculture clear habitation primary water
test_11403, clear primary
test_11404, clear primary
test_11405, partly_cloudy primary
test_11406, partly_cloudy primary
test_11407, clear primary
test_11408, agriculture habitation partly_cloudy primary road
test_11409, agriculture partly_cloudy primary road
test_11410, partly_cloudy primary road
test_11411, partly_cloudy primary
test_11412, cloudy
test_11413, clear primary
test_11414, clear primary
test_11415, agriculture clear habitation primary road
test_11416, clear primary
test_11417, clear primary
test_11418, clear primary
test_11419, agriculture clear primary
test_11420, clear primary
test_11421, agriculture partly_cloudy primary road
test_11422, clear primary
test_11423, cloudy
test_11424, agriculture partly_cloudy primary
test_11425, partly_cloudy primary
test_11426, agriculture primary
test_11427, agriculture partly_cloudy primary
test_11428, clear primary
test_11429, clear primary
test_11430, clear cultivation primary
test_11431, clear primary
test_11432, clear primary
test_11433, clear primary
test_11434, clear primary
test_11435, clear primary
test_11436, clear cultivation primary
test_11437, agriculture clear primary
test_11438, agriculture clear primary road
test_11439, cloudy
test_11440, clear primary
test_11441, clear primary
test_11442, clear habitation primary road
test_11443, agriculture clear primary road
test_11444, partly_cloudy primary
test_11445, agriculture clear primary
test_11446, clear primary
test_11447, agriculture clear primary road
test_11448, agriculture clear primary
test_11449, partly_cloudy primary
test_11450, partly_cloudy primary
test_11451, clear primary
test_11452, agriculture clear primary water
test_11453, clear primary
test_11454, partly_cloudy primary water
test_11455, clear primary
test_11456, clear habitation primary road
test_11457, clear primary
test_11458, partly_cloudy primary
test_11459, agriculture partly_cloudy primary
test_11460, clear primary
test_11461, clear primary
test_11462, agriculture clear primary road
test_11463, clear primary
test_11464, clear primary
test_11465, clear primary
test_11466, haze primary
test_11467, clear primary
test_11468, clear primary
test_11469, clear primary
test_11470, cloudy
test_11471, partly_cloudy primary
test_11472, clear primary
test_11473, clear primary
test_11474, partly_cloudy primary
test_11475, agriculture clear primary
test_11476, clear habitation primary
test_11477, clear primary
test_11478, agriculture clear primary
test_11479, agriculture clear habitation primary
test_11480, clear primary
test_11481, haze primary
test_11482, agriculture clear primary
test_11483, clear primary
test_11484, clear primary
test_11485, clear primary
test_11486, clear primary
test_11487, agriculture clear primary road
test_11488, clear primary
test_11489, clear primary
test_11490, clear primary
test_11491, clear primary
test_11492, clear primary
test_11493, cloudy
test_11494, clear primary
test_11495, haze primary
test_11496, clear primary
test_11497, primary
test_11498, clear primary
test_11499, clear primary
test_11500, clear primary
test_11501, agriculture clear primary
test_11502, primary
test_11503, agriculture clear habitation primary road
test_11504, agriculture clear cultivation habitation primary
test_11505, clear primary
test_11506,
test_11507, clear primary
test_11508, clear primary
test_11509, agriculture clear primary road
test_11510, cloudy partly_cloudy primary
test_11511, clear primary
test_11512, clear primary
test_11513, partly_cloudy primary
test_11514, clear primary
test_11515, clear primary
test_11516, cloudy
test_11517, agriculture clear habitation primary road water
test_11518, clear primary road water
test_11519, agriculture clear cultivation primary
test_11520, agriculture clear primary road
test_11521, clear primary
test_11522, agriculture clear primary
test_11523, agriculture clear primary road
test_11524, clear primary
test_11525, agriculture partly_cloudy primary
test_11526, agriculture clear habitation primary road
test_11527, clear primary
test_11528, agriculture clear primary
test_11529, agriculture clear primary
test_11530, clear primary
test_11531, bare_ground clear primary
test_11532, clear primary
test_11533, clear primary water
test_11534, clear primary
test_11535, clear primary
test_11536, agriculture clear cultivation primary
test_11537, partly_cloudy primary
test_11538, clear primary
test_11539, clear primary
test_11540, clear cultivation primary
test_11541, clear primary
test_11542, partly_cloudy primary
test_11543, clear primary
test_11544, clear primary
test_11545, clear haze primary
test_11546, agriculture clear primary road
test_11547, clear primary
test_11548, clear primary
test_11549, agriculture haze primary
test_11550, cloudy
test_11551, agriculture partly_cloudy primary road
test_11552, clear primary
test_11553, agriculture partly_cloudy primary
test_11554, agriculture clear cultivation primary
test_11555, clear primary
test_11556, agriculture clear primary road
test_11557, partly_cloudy primary
test_11558, agriculture clear primary water
test_11559, agriculture primary road
test_11560, agriculture haze primary
test_11561, clear primary
test_11562, agriculture clear primary
test_11563, cloudy
test_11564, agriculture clear primary
test_11565, agriculture clear habitation road
test_11566, partly_cloudy primary
test_11567, agriculture clear cultivation primary
test_11568, artisinal_mine clear primary road water
test_11569, agriculture clear cultivation primary road
test_11570, clear primary
test_11571, clear primary
test_11572, agriculture clear habitation primary road
test_11573, clear primary
test_11574, cloudy
test_11575, clear primary
test_11576, clear primary road
test_11577, haze primary
test_11578, clear cultivation primary
test_11579, agriculture clear primary
test_11580, clear primary
test_11581, cloudy
test_11582, clear cultivation primary
test_11583, agriculture clear primary
test_11584, agriculture clear cultivation primary
test_11585, partly_cloudy primary
test_11586, clear primary water
test_11587, clear primary
test_11588, clear primary
test_11589, agriculture clear primary
test_11590, agriculture clear primary road
test_11591, agriculture clear primary
test_11592, clear primary
test_11593, clear primary
test_11594, agriculture primary
test_11595, clear primary
test_11596, clear primary
test_11597, clear primary
test_11598, agriculture clear primary road
