image_name,tags
test_18608,clear primary
test_37585,clear primary
test_30437,clear primary
test_18109,clear primary habitation road
test_24968,primary partly_cloudy
test_30127,primary partly_cloudy agriculture
test_33703,clear primary
test_13215,clear primary
test_35342,primary water partly_cloudy
test_29894,clear primary
test_1266,clear primary
test_39472,clear primary
test_22098,clear primary
test_34864,clear primary water agriculture
test_38586,clear primary
test_28090,clear primary
test_14195,clear primary water
test_15603,clear primary water agriculture
test_21709,primary partly_cloudy
test_9376,clear primary water
test_19292,primary partly_cloudy agriculture road
test_23650,clear primary agriculture road
test_9414,primary partly_cloudy agriculture
test_13052,clear primary agriculture
test_9666,clear primary
test_9243,clear primary
test_8664,clear primary agriculture
test_13854,clear primary
test_17601,clear primary
test_12735,clear primary water
test_6059,primary partly_cloudy
test_5057,clear primary agriculture road
test_17660,primary partly_cloudy
test_10556,clear primary
test_19968,primary agriculture
test_6898,clear primary road
test_6259,clear primary agriculture
test_4074,primary partly_cloudy agriculture
test_35219,clear primary
test_8384,primary
test_23791,clear primary habitation road
test_18725,primary
test_10162,primary haze
test_24457,clear primary water agriculture
test_14528,clear primary habitation agriculture road
test_1043,primary
test_9053,clear primary water
test_17028,clear primary water agriculture
test_32276,clear primary
test_27326,clear primary
test_33012,clear primary
test_20537,clear primary water agriculture
test_38143,cloudy
test_27623,clear primary water
test_21680,clear primary water agriculture
test_5991,clear primary
test_11632,clear primary
test_33084,primary partly_cloudy
test_13908,primary water haze
test_13368,primary partly_cloudy
test_14691,clear primary
test_37401,clear primary
test_18150,clear primary
test_18495,clear primary agriculture road
test_2006,clear primary
test_32268,cloudy
test_24273,primary partly_cloudy agriculture road
test_14673,
test_34942,primary partly_cloudy
test_34440,clear primary
test_19183,clear primary agriculture
test_5890,clear primary
test_15044,primary water partly_cloudy
test_37073,clear primary
test_34436,primary partly_cloudy agriculture
test_26373,primary partly_cloudy agriculture
test_27348,cloudy
test_1791,clear primary water
test_21653,clear primary
test_14874,clear primary
test_19639,clear primary agriculture road
test_12423,primary water haze
test_35387,clear primary
test_34027,primary partly_cloudy agriculture
test_8183,clear primary agriculture road
test_20318,clear primary water
test_28000,primary partly_cloudy
test_26098,clear primary
test_8976,
test_40324,clear primary agriculture
test_22208,clear primary
test_8899,primary partly_cloudy
test_34373,primary partly_cloudy agriculture
test_21594,clear primary
test_40488,clear primary
test_8738,clear primary water
test_35727,clear primary
test_14763,clear primary
test_4389,clear primary
test_31357,clear primary
test_2364,clear primary
test_8544,primary cloudy
test_28947,clear primary
test_21257,clear primary
test_4009,primary partly_cloudy agriculture road
test_1497,clear primary habitation agriculture road
test_7144,clear primary agriculture
test_1459,clear primary
test_26523,clear primary
test_36094,primary water
test_997,clear primary
test_23146,clear primary
test_12267,clear primary
test_22281,clear primary agriculture road
test_26944,clear primary
test_33208,clear primary cultivation agriculture
test_24526,clear primary
test_16083,primary haze
test_23589,primary partly_cloudy
test_21689,clear primary
test_27717,clear primary agriculture road
test_16003,primary haze
test_19879,clear primary
test_26860,clear primary
test_26594,clear primary
test_870,clear primary
test_32970,primary water partly_cloudy agriculture
test_38836,clear primary
test_6181,clear primary water
test_12973,primary partly_cloudy agriculture
test_4722,clear primary habitation agriculture road
test_6763,primary water
test_19847,clear primary
test_34748,clear primary
test_23664,clear primary
test_33295,clear primary
test_220,cloudy
test_31059,clear primary water
test_17430,clear primary
test_14736,clear primary
test_13614,clear primary
test_27859,clear primary
test_39103,clear primary water
test_10717,clear primary habitation agriculture road
test_3589,primary water partly_cloudy
test_12687,clear primary agriculture
test_11533,clear primary water
test_7772,clear primary water agriculture
test_36625,clear primary
test_39602,clear primary agriculture
test_29589,clear primary
test_29127,primary water partly_cloudy
test_16896,clear primary cultivation agriculture
test_39662,clear primary
test_8126,clear primary
test_4014,clear primary water
test_39189,clear primary agriculture
test_17608,clear primary
test_9019,clear primary agriculture road
test_3907,clear primary habitation agriculture road
test_15933,clear primary
test_11460,clear primary
test_7759,clear primary
test_16474,clear primary
test_24145,clear primary agriculture
test_39918,clear primary agriculture road
test_18169,cloudy
test_29750,clear primary habitation agriculture road
test_6909,clear primary cultivation agriculture
test_30704,primary partly_cloudy
test_10929,clear primary agriculture
test_17172,clear primary habitation agriculture road
test_26966,clear primary
test_435,clear primary water agriculture
test_26879,primary partly_cloudy agriculture
test_2469,clear primary
test_34317,clear primary agriculture road
test_34882,clear primary habitation agriculture road
test_15751,clear primary
test_9065,clear primary
test_8254,clear primary
test_12761,clear primary
test_16132,clear primary water agriculture
test_32039,clear primary
test_7233,clear primary cultivation agriculture
test_4318,clear primary
test_39596,primary
test_21941,primary
test_10530,primary partly_cloudy
test_19359,cloudy
test_27145,clear primary
test_2945,clear primary agriculture
test_18674,clear primary agriculture
test_33313,clear primary water
test_35230,primary partly_cloudy
test_20630,clear primary
test_2068,primary partly_cloudy
test_12065,primary haze
test_38853,clear primary
test_37223,clear primary
test_16870,primary haze
test_23023,clear primary water
test_28931,primary haze
test_38659,primary water haze
test_23485,clear primary
test_6326,clear primary
test_23429,clear primary agriculture road
test_768,clear primary
test_890,clear primary
test_27816,clear primary
test_33868,primary haze
test_37565,clear primary agriculture road
test_6648,clear primary
test_18613,clear primary
test_9317,clear primary agriculture
test_38937,clear primary
test_31982,clear primary
test_34809,clear primary
test_33172,clear primary habitation road
test_38050,clear primary agriculture road
test_8151,primary
test_9948,clear primary
test_11066,clear primary
test_5932,primary partly_cloudy
test_22048,clear primary
test_14953,clear primary haze
test_21646,clear primary
test_11595,clear primary water
test_13461,clear primary
test_8093,clear primary
test_28922,primary partly_cloudy
test_15722,clear primary cultivation agriculture
test_24065,clear primary agriculture road
test_12204,clear primary
test_23688,primary
test_22202,clear primary
test_25391,clear primary
test_15080,clear primary cultivation agriculture
test_38024,clear primary water habitation agriculture
test_30733,clear primary
test_3299,primary
test_19959,clear primary
test_4287,primary partly_cloudy
test_27975,clear primary
test_16118,primary partly_cloudy agriculture
test_10045,clear primary
test_1438,clear primary water agriculture
test_10393,primary partly_cloudy
test_26202,primary haze
test_35091,primary cloudy partly_cloudy
test_12143,clear primary
test_36979,primary partly_cloudy
test_36389,clear primary
test_32769,clear primary
test_12900,primary partly_cloudy agriculture road
test_32752,primary partly_cloudy
test_35744,clear primary
test_28759,clear primary
test_16025,clear primary water agriculture road
test_40425,clear primary
test_9910,clear primary
test_34210,clear primary agriculture
test_28635,clear primary agriculture road
test_10694,clear primary habitation road
test_9990,primary partly_cloudy
test_37582,primary haze
test_22766,clear primary water
test_35045,primary partly_cloudy
test_23976,clear primary agriculture road
test_20513,clear primary
test_15470,clear primary agriculture road
test_36994,primary haze
test_33228,primary haze
test_11896,primary partly_cloudy
test_10553,clear primary agriculture
test_36551,primary partly_cloudy
test_15742,clear primary agriculture road
test_7180,clear primary
test_3919,clear primary agriculture
test_10531,primary partly_cloudy agriculture
test_22494,clear primary
test_36218,clear primary agriculture
test_32676,primary partly_cloudy
test_23670,clear primary
test_15131,clear primary water
test_32494,clear primary
test_2698,clear primary
test_532,clear primary
test_1394,primary partly_cloudy
test_332,clear primary
test_18298,primary partly_cloudy
test_34272,primary partly_cloudy agriculture
test_20706,primary partly_cloudy
test_7660,clear primary water agriculture
test_31892,clear primary
test_5107,primary water partly_cloudy
test_27444,primary partly_cloudy
test_1709,clear primary
test_3350,clear primary water agriculture
test_31332,clear primary
test_19220,primary partly_cloudy habitation agriculture road
test_1423,clear primary water
test_10678,clear primary
test_2274,primary partly_cloudy
test_33311,clear primary water
test_23845,primary partly_cloudy
test_21236,cloudy
test_2012,clear primary
test_21924,primary haze
test_21736,primary water partly_cloudy
test_17155,primary partly_cloudy
test_16998,clear primary
test_29394,clear primary habitation agriculture road
test_599,clear primary
test_15669,primary partly_cloudy
test_21041,primary partly_cloudy
test_7232,primary partly_cloudy
test_2290,clear primary
test_8200,clear primary
test_9187,clear primary water
test_11786,clear primary agriculture road
test_27062,clear primary
test_34682,primary partly_cloudy
test_39984,primary haze agriculture
test_23630,clear primary
test_38557,clear primary
test_16925,clear primary habitation agriculture road
test_29863,clear primary agriculture road
test_20363,clear primary partly_cloudy
test_39731,clear primary
test_25243,clear primary
test_3644,primary partly_cloudy
test_7965,clear primary agriculture
test_19998,clear primary agriculture road
test_16446,clear primary
test_22050,clear primary
test_3942,clear primary agriculture
test_37738,clear primary agriculture road
test_21037,primary water haze
test_744,clear primary habitation agriculture road
test_7742,primary partly_cloudy agriculture
test_27274,clear primary
test_4522,primary
test_26148,clear primary
test_1119,clear primary agriculture road
test_21379,cloudy
test_32996,clear primary habitation agriculture road
test_12234,clear primary
test_35522,clear primary water
test_21290,clear primary
test_33691,clear primary
test_6915,primary partly_cloudy
test_25692,clear primary
test_23639,clear primary
test_13282,clear primary agriculture
test_15426,primary partly_cloudy
test_18587,clear primary water artisinal_mine
test_22685,cloudy
test_16775,clear primary
test_37162,clear primary
test_5487,clear primary agriculture
test_27980,clear primary agriculture
test_21169,clear primary
test_2390,clear primary
test_22694,clear primary
test_17157,clear primary water agriculture
test_14935,primary cloudy
test_18769,clear primary water
test_15785,primary water
test_20122,primary haze
test_26974,clear primary water agriculture road
test_14647,clear primary
test_19716,clear primary agriculture road
test_36102,clear primary
test_16833,primary partly_cloudy
test_8042,cloudy
test_17716,primary partly_cloudy agriculture
test_8930,clear primary
test_3413,primary partly_cloudy
test_37653,clear primary
test_32524,clear primary
test_16010,clear primary water artisinal_mine
test_3045,clear primary
test_37316,clear primary
test_11872,primary partly_cloudy
test_20994,clear primary water
test_4823,primary partly_cloudy agriculture
test_7046,clear primary agriculture
test_12275,clear primary
test_33951,clear primary
test_31692,clear primary
test_21462,clear primary
test_25245,clear primary
test_8705,cloudy
test_1489,clear primary agriculture road
test_39143,clear primary
test_36403,clear primary
test_36313,clear primary
test_7304,primary partly_cloudy
test_2689,primary partly_cloudy
test_16853,clear primary
test_30424,clear primary agriculture
test_11899,primary partly_cloudy
test_33227,clear primary agriculture road
test_34754,clear primary cultivation
test_8308,clear primary
test_29206,clear primary
test_5957,clear primary
test_18544,primary partly_cloudy
test_3500,clear primary
test_36524,clear primary
test_32698,clear primary
test_18985,clear primary
test_5495,clear primary
test_35174,clear primary water
test_29561,clear primary
test_29033,clear primary
test_39847,clear primary water
test_31615,clear primary
test_28420,clear primary
test_29623,primary
test_21009,primary partly_cloudy
test_40623,clear primary habitation agriculture road
test_16662,clear primary agriculture
test_40543,clear primary water
test_24894,clear primary
test_36843,clear primary
test_35156,primary haze
test_12976,clear primary
test_237,primary partly_cloudy
test_4926,clear primary
test_34282,clear primary water
test_4480,clear primary
test_21554,clear primary
test_26875,cloudy
test_13077,clear primary
test_24104,clear primary
test_1903,primary partly_cloudy
test_2554,primary partly_cloudy
test_16649,clear primary water
test_16276,clear primary
test_30828,clear primary habitation agriculture road
test_32962,clear primary
test_12617,clear primary
test_32576,clear primary
test_38073,clear primary cultivation
test_14829,clear primary
test_15120,clear primary
test_21516,primary partly_cloudy
test_25500,primary partly_cloudy
test_6036,primary haze
test_16418,clear primary
test_10209,clear primary
test_15872,clear primary
test_24197,clear primary cultivation
test_2465,clear primary
test_16077,clear primary
test_11407,clear primary
test_12258,clear primary road
test_8461,clear primary
test_23451,clear primary
test_27195,clear primary
test_261,clear primary
test_32880,clear primary
test_30210,clear primary
test_2725,clear primary
test_8548,clear primary
test_13995,primary haze
test_20439,clear primary
test_11582,clear primary water
test_28428,clear primary cultivation agriculture road
test_17652,primary
test_15874,clear primary
test_29459,clear primary
test_16697,primary partly_cloudy
test_32644,primary partly_cloudy
test_34,cloudy
test_5396,primary haze agriculture
test_38435,primary water partly_cloudy
test_38515,clear primary
test_20626,clear primary agriculture
test_18213,primary agriculture
test_39085,clear primary
test_19609,clear primary habitation agriculture road
test_28551,clear primary agriculture road
test_19875,primary partly_cloudy agriculture road
test_29717,clear primary
test_29084,clear primary habitation road
test_6555,clear primary agriculture
test_8927,clear primary
test_5036,clear primary
test_34791,clear primary
test_17778,clear primary
test_24477,clear primary water
test_24227,primary water partly_cloudy agriculture
test_6873,clear primary water cultivation
test_19228,clear primary
test_1486,primary partly_cloudy agriculture
test_18388,cloudy
test_39058,primary water partly_cloudy
test_23150,primary partly_cloudy agriculture
test_29762,clear primary agriculture
test_7045,clear primary habitation agriculture road
test_10616,clear primary
test_24919,clear primary water
test_23886,clear primary agriculture road
test_37421,clear primary habitation road
test_40532,clear primary
test_15166,clear primary water partly_cloudy agriculture
test_31510,clear primary
test_20271,clear primary
test_18666,primary haze
test_15301,primary partly_cloudy agriculture
test_15187,clear primary cultivation agriculture
test_15238,primary partly_cloudy
test_38492,primary haze
test_27819,clear primary
test_8850,clear primary
test_35315,clear primary agriculture road
test_21123,primary partly_cloudy road
test_26276,clear primary
test_7,clear primary habitation agriculture road
test_27907,clear primary
test_20606,clear primary
test_5829,primary partly_cloudy
test_5512,clear primary
test_32279,clear primary
test_9012,clear primary
test_35586,clear primary
test_31411,clear primary
test_5526,clear primary
test_3574,primary haze
test_22529,clear primary cultivation agriculture
test_21407,clear primary habitation agriculture road
test_38185,clear primary
test_38865,clear primary agriculture
test_21989,cloudy
test_24167,clear primary water habitation agriculture road
test_35915,clear primary water habitation
test_6734,primary partly_cloudy
test_16736,primary haze
test_7368,clear primary
test_34449,primary haze
test_33626,cloudy haze
test_32152,clear primary
test_23313,primary partly_cloudy agriculture
test_18368,primary partly_cloudy
test_34520,clear primary habitation agriculture road
test_21066,primary partly_cloudy agriculture road
test_31522,clear primary agriculture road
test_12614,primary haze
test_18274,clear primary
test_32913,clear primary
test_27372,primary cloudy
test_15097,clear primary
test_8260,cloudy
test_22795,clear primary water habitation agriculture road
test_23352,clear primary
test_482,clear primary
test_824,clear primary
test_27928,clear primary agriculture road
test_29581,primary partly_cloudy agriculture
test_29355,primary partly_cloudy
test_32553,clear primary cultivation habitation agriculture
test_38081,clear primary habitation agriculture road
test_25319,clear primary
test_6502,clear primary water
test_39349,clear primary
test_32678,primary water partly_cloudy
test_8921,clear primary habitation agriculture
test_15013,clear primary habitation road
test_21548,primary partly_cloudy agriculture
test_10668,clear primary
test_14819,primary partly_cloudy
test_19655,primary partly_cloudy
test_10803,clear primary agriculture road
test_19052,clear primary water
test_7817,clear primary
test_35460,clear primary agriculture road
test_22539,clear primary
test_21967,clear primary
test_16348,primary partly_cloudy agriculture
test_22851,clear primary road
test_6484,clear primary agriculture
test_12468,primary haze
test_27843,clear primary
test_31544,clear primary agriculture
test_29272,clear primary habitation agriculture road
test_18149,primary partly_cloudy
test_26816,primary water
test_29175,clear primary
test_38615,primary partly_cloudy agriculture road
test_29081,primary partly_cloudy habitation road
test_3108,cloudy
test_6527,clear primary
test_30326,clear primary
test_23877,primary partly_cloudy
test_9695,clear primary water partly_cloudy agriculture
test_27101,clear primary agriculture road
test_17058,primary partly_cloudy
test_1444,primary partly_cloudy
test_21460,clear primary water
test_39072,clear primary agriculture road
test_10769,clear primary agriculture
test_6836,clear primary
test_38546,clear primary
test_20370,clear primary
test_285,clear primary cultivation agriculture
test_30719,clear primary
test_19925,primary
test_6311,clear primary water haze agriculture
test_35261,clear primary
test_8591,primary
test_14456,clear primary agriculture road
test_39757,primary partly_cloudy
test_38679,clear primary agriculture
test_29075,clear primary water
test_12363,clear primary
test_6831,primary partly_cloudy
test_32998,clear primary cultivation
test_17641,primary partly_cloudy
test_27633,clear primary water
test_38632,clear primary
test_19966,primary partly_cloudy
test_8160,clear primary
test_25965,clear primary
test_11274,clear primary
test_36965,clear primary
test_20963,clear primary agriculture
test_1196,clear primary habitation agriculture road
test_30440,clear primary agriculture
test_25492,clear primary
test_39683,clear primary
test_7376,clear primary agriculture
test_6624,clear primary
test_7957,primary haze
test_1587,clear primary water habitation agriculture road
test_20654,clear primary
test_5468,clear primary
test_530,clear primary agriculture
test_29574,clear primary
test_34757,clear primary cultivation agriculture
test_15017,primary haze
test_39790,clear primary habitation agriculture road
test_10153,clear primary water
test_6210,clear primary
test_20226,primary haze
test_28824,clear primary agriculture
test_3557,clear primary
test_32889,clear primary
test_19770,clear primary
test_31032,clear primary agriculture
test_37404,clear primary agriculture
test_14478,clear primary
test_3770,clear primary
test_35517,clear primary
test_12525,clear primary
test_6143,clear primary
test_1213,clear primary
test_3679,clear primary agriculture
test_27875,clear primary
test_34800,primary partly_cloudy
test_15067,clear primary
test_40479,clear primary road
test_6660,clear primary water agriculture road
test_5437,primary partly_cloudy agriculture
test_36346,clear primary
test_13239,clear primary water
test_8965,clear primary habitation road
test_6005,primary partly_cloudy
test_39028,clear primary
test_24425,primary partly_cloudy
test_14670,clear primary habitation agriculture road
test_17643,clear primary
test_23765,clear primary cultivation agriculture
test_15883,clear primary cultivation agriculture
test_18387,primary partly_cloudy agriculture
test_35534,clear primary
test_2980,primary haze
test_40275,clear primary
test_3611,clear primary
test_24366,clear primary
test_25120,clear primary
test_37593,primary haze
test_14186,clear primary
test_37673,primary partly_cloudy
test_13520,clear primary habitation agriculture road
test_37881,cloudy
test_20589,clear primary road
test_16847,clear primary
test_4831,clear primary agriculture road
test_39003,clear primary agriculture
test_5606,clear primary
test_33156,clear primary
test_14921,clear primary
test_26760,primary partly_cloudy
test_38710,clear primary
test_11408,primary partly_cloudy agriculture road
test_4136,clear primary
test_3798,clear primary agriculture
test_13198,cloudy
test_38882,clear primary water habitation agriculture road
test_17906,clear primary habitation road
test_36539,clear primary
test_15726,cloudy
test_11078,primary partly_cloudy
test_25602,clear primary water agriculture
test_21960,clear primary
test_10532,primary haze
test_17252,clear primary agriculture road
test_7569,clear primary water
test_17692,primary partly_cloudy agriculture
test_9102,clear primary water
test_29940,clear primary
test_30029,clear primary agriculture road
test_29509,primary partly_cloudy
test_5221,primary water partly_cloudy
test_17955,primary partly_cloudy
test_813,clear primary
test_38655,cloudy partly_cloudy
test_14132,clear primary agriculture
test_33859,clear primary agriculture road
test_26850,primary partly_cloudy
test_15162,clear primary
test_24073,primary partly_cloudy agriculture
test_4858,clear primary water habitation
test_30599,clear primary
test_16778,clear primary agriculture road
test_21927,clear primary habitation
test_32901,clear primary
test_12868,clear primary
test_24995,primary partly_cloudy
test_38112,clear primary water
test_37079,primary partly_cloudy agriculture road
test_1137,clear primary agriculture
test_36817,clear primary
test_26088,clear primary agriculture
test_5883,clear primary water
test_16803,clear primary
test_14749,clear primary water habitation agriculture
test_2056,clear primary
test_28029,clear primary
test_38909,primary partly_cloudy
test_36023,clear primary
test_33891,clear primary
test_36568,primary cloudy water
test_20837,clear primary water
test_2119,clear primary
test_19532,clear primary
test_4922,clear primary
test_22496,clear primary
test_16331,cloudy
test_21432,clear primary agriculture road
test_33095,clear primary agriculture
test_40418,primary partly_cloudy
test_33521,clear primary
test_17557,clear primary
test_1475,primary partly_cloudy
test_19841,clear primary
test_3769,primary partly_cloudy
test_3428,clear primary agriculture
test_36196,clear primary
test_39671,clear primary
test_32660,primary partly_cloudy agriculture
test_18475,clear primary agriculture
test_18091,clear primary cultivation
test_37519,clear primary water
test_11933,primary haze
test_34435,primary partly_cloudy
test_12409,clear primary water
test_23645,clear primary water
test_28876,clear primary
test_39729,primary partly_cloudy agriculture
test_11220,clear primary water
test_21543,clear primary
test_23153,clear primary water
test_13566,primary
test_37580,clear primary habitation agriculture road
test_13422,clear primary agriculture road
test_28047,clear primary agriculture road
test_30750,primary cloudy partly_cloudy
test_35320,clear primary
test_26684,primary haze
test_35199,primary haze
test_30738,primary partly_cloudy
test_3740,clear primary
test_19760,clear primary water
test_1114,cloudy
test_12279,clear primary agriculture
test_30532,primary agriculture
test_11415,clear primary habitation agriculture road
test_25403,clear primary water
test_23556,primary partly_cloudy
test_25873,primary partly_cloudy
test_37259,clear primary agriculture
test_27405,clear primary agriculture road
test_9545,clear primary
test_32669,primary partly_cloudy
test_1509,clear primary water agriculture road
test_18001,clear primary water
test_4929,clear primary water
test_13600,clear primary water
test_22497,clear primary agriculture
test_6932,clear primary
test_36476,clear primary
test_9514,primary partly_cloudy
test_10625,primary water partly_cloudy
test_28448,clear primary water
test_26473,primary partly_cloudy
test_36658,clear primary agriculture
test_6379,clear primary
test_6360,primary partly_cloudy habitation agriculture road
test_8810,clear primary
test_3224,clear primary
test_3148,clear primary agriculture
test_14180,clear primary
test_23503,primary
test_10028,primary
test_16130,primary partly_cloudy
test_8970,clear primary
test_17809,clear primary
test_38908,clear primary water artisinal_mine road
test_22160,clear primary
test_23526,primary
test_37210,clear primary
test_25854,cloudy
test_22074,cloudy
test_24582,clear primary
test_6762,clear primary
test_358,primary haze
test_25750,clear primary
test_1092,clear primary agriculture
test_37542,clear primary
test_4979,primary partly_cloudy
test_13588,clear primary
test_31195,clear primary
test_23801,clear primary habitation agriculture road
test_14228,clear primary water
test_28099,primary partly_cloudy
test_12710,clear primary agriculture road
test_6009,primary partly_cloudy
test_34610,primary partly_cloudy
test_25598,primary partly_cloudy
test_13498,clear primary habitation agriculture road
test_11461,clear primary
test_4436,clear primary
test_39842,clear primary
test_13496,primary cloudy partly_cloudy
test_4006,primary water
test_30169,clear primary
test_5819,clear primary
test_31105,
test_1512,cloudy water
test_33052,cloudy
test_13367,clear primary
test_34295,clear primary habitation agriculture road
test_12893,clear primary
test_14207,clear primary
test_8425,cloudy
test_1607,clear primary
test_37339,primary partly_cloudy
test_762,clear primary
test_12583,clear primary
test_25105,cloudy
test_22903,primary partly_cloudy
test_21520,clear primary
test_1416,primary haze
test_10645,primary partly_cloudy
test_19983,clear primary
test_28402,clear primary
test_641,clear primary water
test_32287,clear primary cultivation
test_18002,clear primary
test_36855,clear primary
test_23095,clear primary
test_31189,primary partly_cloudy
test_9308,clear primary
test_7033,clear primary
test_28592,primary partly_cloudy
test_14231,primary cloudy partly_cloudy
test_7159,clear primary water artisinal_mine
test_1267,clear primary
test_23409,clear primary habitation agriculture road
test_30031,clear primary
test_32936,clear primary habitation agriculture road
test_25364,primary water
test_19107,clear primary
test_35851,clear primary agriculture
test_40650,clear primary agriculture
test_24493,clear primary
test_36630,clear primary agriculture
test_157,clear primary water
test_27944,clear primary agriculture road
test_694,clear primary
test_36735,clear primary
test_9878,primary haze
test_26087,clear primary
test_32726,clear primary
test_97,clear primary
test_20536,clear primary
test_33890,clear primary water artisinal_mine
test_12067,clear primary agriculture
test_7971,primary partly_cloudy
test_23769,primary partly_cloudy
test_23416,clear primary
test_2702,primary haze
test_35400,clear primary
test_22642,primary partly_cloudy
test_28698,primary cloudy partly_cloudy
test_21305,clear primary
test_34772,clear primary
test_8690,clear primary agriculture road
test_19531,primary
test_19489,clear primary
test_3128,clear primary
test_3064,clear primary
test_21939,clear primary
test_11708,clear primary water
test_16218,clear primary
test_1688,primary partly_cloudy
test_4565,primary haze
test_27648,clear primary
test_15861,clear primary water
test_11651,clear primary
test_5607,primary partly_cloudy
test_17254,clear primary
test_7341,clear habitation road
test_34575,clear primary
test_2440,clear primary
test_734,clear primary
test_6847,clear primary agriculture road
test_32012,clear primary
test_27495,clear primary water
test_11343,clear primary
test_30829,clear primary cultivation
test_14343,cloudy
test_4763,clear primary
test_23921,clear primary habitation agriculture road
test_17424,cloudy
test_8351,clear primary
test_20607,clear primary agriculture road
test_24960,primary partly_cloudy
test_26057,primary partly_cloudy
test_18453,primary partly_cloudy agriculture
test_37190,primary partly_cloudy agriculture
test_26599,clear primary
test_19785,clear primary
test_32984,clear primary
test_27245,primary partly_cloudy agriculture
test_26577,clear primary
test_18557,cloudy
test_26936,primary partly_cloudy
test_11723,clear primary
test_3239,clear primary agriculture
test_35077,primary partly_cloudy agriculture
test_13081,cloudy
test_33451,primary haze
test_40520,primary partly_cloudy
test_17607,clear primary agriculture
test_8204,clear primary
test_10704,clear primary
test_31725,clear primary
test_36626,clear primary
test_20184,clear primary
test_8092,clear primary agriculture
test_39230,primary
test_32830,primary partly_cloudy
test_6950,clear primary partly_cloudy agriculture
test_37390,clear primary
test_10880,primary partly_cloudy
test_33453,primary
test_5874,primary partly_cloudy
test_20519,primary partly_cloudy
test_22796,clear primary water
test_8942,cloudy
test_10253,clear primary water
test_17989,cloudy
test_5445,primary water partly_cloudy agriculture
test_4968,primary haze agriculture
test_20295,clear primary agriculture
test_1225,clear primary
test_122,clear primary
test_25661,clear primary
test_15018,clear primary agriculture road
test_2509,clear primary agriculture
test_30444,cloudy
test_29342,primary water haze agriculture
test_36112,primary partly_cloudy
test_22331,primary partly_cloudy
test_5330,primary water agriculture
test_29662,clear primary
test_25302,clear primary
test_1354,primary partly_cloudy agriculture
test_29045,primary partly_cloudy agriculture road
test_38887,clear primary
test_29054,clear primary cultivation
test_38213,primary partly_cloudy
test_32734,clear primary
test_15952,clear primary
test_29771,clear primary water
test_23265,clear primary habitation agriculture road
test_13647,primary partly_cloudy
test_17746,clear primary
test_29703,clear primary
test_5685,primary haze
test_4064,haze
test_35119,clear primary agriculture
test_36106,clear primary
test_19426,clear primary road
test_12116,clear primary agriculture
test_14684,clear primary
test_27694,clear primary
test_22116,clear primary
test_28049,clear primary
test_1274,clear primary
test_38141,clear primary water
test_12859,clear primary agriculture road
test_20112,primary partly_cloudy
test_34090,clear primary
test_23198,clear primary agriculture road
test_10287,cloudy
test_40118,primary water haze
test_37720,clear primary water agriculture
test_25246,clear primary cultivation agriculture
test_36109,primary partly_cloudy agriculture
test_12215,clear primary
test_5111,clear primary agriculture
test_20040,primary water haze
test_25388,clear primary agriculture road
test_5425,clear primary water agriculture road
test_5030,clear primary agriculture
test_6322,clear primary
test_11943,clear primary agriculture road
test_33526,clear primary
test_17311,clear primary water
test_40353,clear primary
test_14190,clear primary water
test_4339,clear primary
test_15081,clear primary habitation agriculture road
test_1694,clear primary
test_39533,primary
test_30306,clear primary
test_460,clear primary
test_7764,clear primary
test_19741,clear primary agriculture
test_18295,primary partly_cloudy
test_11188,clear primary water agriculture
test_37148,clear primary
test_11785,clear primary
test_38737,clear primary water habitation agriculture road
test_24720,primary partly_cloudy
test_19244,clear primary agriculture road
test_25533,clear primary agriculture road
test_39619,primary partly_cloudy
test_36714,primary agriculture
test_9625,clear primary
test_19560,primary partly_cloudy
test_25622,clear primary
test_36764,clear primary
test_27615,clear primary agriculture road
test_18350,primary partly_cloudy
test_33332,clear primary
test_26949,clear primary
test_40330,clear primary agriculture
test_28316,primary water partly_cloudy
test_33326,clear primary
test_23162,clear primary agriculture
test_1262,clear primary
test_16443,clear primary
test_23285,clear primary agriculture road
test_18035,clear primary water
test_22620,clear primary
test_34377,clear primary agriculture
test_11961,primary partly_cloudy
test_23720,primary partly_cloudy
test_21449,primary partly_cloudy
test_23454,clear primary water
test_24952,cloudy
test_6388,clear primary water agriculture
test_18121,primary partly_cloudy
test_33432,primary partly_cloudy
test_15233,primary partly_cloudy
test_33621,clear primary habitation agriculture
test_34877,clear primary
test_20433,clear agriculture road
test_40489,clear primary
test_21731,primary cloudy
test_12075,clear primary
test_21692,primary partly_cloudy agriculture road
test_16034,clear primary water habitation agriculture road
test_8467,clear primary
test_27873,primary partly_cloudy
test_3452,clear primary
test_38585,clear primary
test_21947,clear primary agriculture road
test_40345,clear primary
test_9208,clear primary agriculture road
test_24817,clear primary
test_32703,clear primary
test_2473,clear primary water
test_11271,clear primary
test_38115,cloudy
test_40251,clear primary agriculture road
test_34660,clear primary agriculture road
test_10508,clear primary
test_10764,primary partly_cloudy agriculture
test_39929,clear primary
test_37074,clear primary agriculture road
test_5822,clear primary
test_7242,clear primary
test_15488,clear primary
test_38764,cloudy
test_22018,clear primary
test_32187,clear primary road
test_35041,clear primary
test_17554,clear primary
test_38288,cloudy
test_15212,primary partly_cloudy agriculture
test_30654,primary partly_cloudy
test_19519,clear primary habitation agriculture road
test_37207,clear primary agriculture
test_17889,clear primary
test_31995,clear primary water
test_36516,clear primary
test_28472,clear primary agriculture
