image_name,tags
test_1692,clear primary
test_25033,clear primary water agriculture
test_20168,primary cloudy water partly_cloudy agriculture road
test_39657,clear primary cultivation agriculture road
test_15349,clear primary water agriculture road
test_28487,clear primary
test_28186,clear primary
test_1998,clear primary water habitation agriculture road
test_2321,clear primary water partly_cloudy
test_38425,primary cloudy partly_cloudy road
test_12857,clear primary habitation bare_ground agriculture road
test_8778,clear primary water cultivation agriculture road
test_13362,primary cloudy
test_25944,primary water partly_cloudy road
test_40019,clear primary water partly_cloudy agriculture
test_6046,primary cloudy haze agriculture
test_17885,clear primary water haze cultivation agriculture
test_34610,primary water partly_cloudy
test_8887,clear primary
test_21280,clear primary cultivation habitation agriculture road
test_37131,clear primary
test_30340,clear primary water road
test_40067,clear primary
test_3004,clear primary water cultivation agriculture road
test_1576,clear primary water
test_36961,clear primary water haze agriculture
test_26322,clear primary
test_18301,primary haze
test_12083,clear primary water habitation agriculture road
test_20403,clear primary
test_1126,primary partly_cloudy agriculture
test_36694,clear primary water agriculture road
test_14614,primary partly_cloudy
test_23201,clear primary partly_cloudy
test_20882,clear primary cultivation agriculture
test_21923,clear primary water partly_cloudy agriculture
test_32417,clear primary haze agriculture road
test_4930,cloudy
test_5793,clear primary cultivation habitation agriculture road
test_19743,clear primary cultivation
test_26912,clear primary agriculture road
test_153,clear primary
test_3475,clear primary
test_5482,primary partly_cloudy
test_1738,clear primary water cultivation habitation agriculture road
test_7750,clear primary water cultivation agriculture
test_10924,primary partly_cloudy
test_22395,clear primary cultivation agriculture
test_2860,clear primary water agriculture road
test_25864,cloudy haze
test_30287,primary cloudy partly_cloudy agriculture road
test_1226,clear primary cultivation habitation agriculture road
test_14692,clear primary
test_3236,clear primary
test_26682,clear primary
test_39350,clear primary water agriculture
test_17011,clear primary
test_16334,primary water partly_cloudy agriculture road
test_2452,clear primary cloudy
test_15336,clear primary
test_18153,primary cloudy water bare_ground agriculture road
test_32627,clear primary cloudy
test_20297,clear primary
test_30630,clear primary
test_5791,clear primary
test_29423,clear primary water agriculture road
test_37755,clear primary agriculture
test_33252,clear primary habitation agriculture road
test_12225,clear primary
test_39289,clear primary agriculture
test_36330,clear primary
test_14183,clear primary water
test_1142,primary cloudy haze
test_8973,clear primary cultivation agriculture
test_25303,clear primary
test_11619,clear primary
test_27296,clear primary
test_31580,clear primary
test_10111,primary cloudy partly_cloudy road
test_7435,clear primary
test_29532,clear primary water cultivation road
test_16390,clear primary
test_2116,clear primary
test_30296,clear primary
test_11366,clear blooming primary water
test_34180,clear primary water agriculture
test_25444,clear primary habitation agriculture road
test_5602,clear primary
test_31794,clear primary cultivation habitation agriculture road
test_29473,clear primary
test_5531,primary cloudy water
test_38509,clear primary water cultivation habitation agriculture road
test_2857,clear primary
test_29884,primary partly_cloudy
test_2423,clear primary haze
test_19900,clear primary cultivation habitation agriculture road
test_22112,primary haze
test_22929,clear primary agriculture
test_40002,clear primary haze agriculture road
test_17186,clear primary haze
test_2644,clear primary cultivation habitation agriculture road
test_38393,clear primary cultivation habitation agriculture road
test_39921,clear primary
test_3169,clear primary water road
test_8914,primary partly_cloudy agriculture
test_24308,clear primary
test_35865,clear primary
test_27908,clear primary
test_23039,clear primary habitation agriculture road
test_30080,primary partly_cloudy agriculture
test_35350,clear primary
test_23477,primary partly_cloudy agriculture
test_9401,clear primary partly_cloudy agriculture road
test_10415,clear primary
test_33455,clear primary water agriculture road
test_39509,clear primary
test_3943,clear primary cultivation
test_19047,clear primary water haze agriculture road
test_32605,primary partly_cloudy agriculture
test_15316,primary partly_cloudy agriculture road
test_10852,primary water partly_cloudy agriculture road
test_12908,primary partly_cloudy
test_2785,clear primary water
test_22116,clear primary
test_35618,clear primary water
test_16986,clear primary
test_23126,primary cloudy haze
test_6318,clear primary
test_35753,clear primary
test_23981,primary cloudy haze agriculture
test_20055,clear primary
test_27684,primary water partly_cloudy
test_12686,primary partly_cloudy agriculture road
test_1363,clear primary haze
test_13749,clear primary cloudy water agriculture
test_29887,clear primary water agriculture road
test_31378,clear primary partly_cloudy agriculture road
test_32731,clear primary cultivation agriculture road
test_40152,clear primary
test_32515,clear primary
test_8362,clear primary water cultivation agriculture road
test_6175,primary cultivation partly_cloudy agriculture
test_16217,clear primary cultivation agriculture
test_21420,primary partly_cloudy
test_18033,clear primary
test_22877,clear primary water
test_18069,primary partly_cloudy
test_27742,clear primary haze
test_5888,primary cultivation partly_cloudy habitation agriculture road
test_29324,clear primary cloudy water agriculture road
test_35432,clear primary water habitation agriculture road
test_14841,clear primary cultivation habitation agriculture road
test_20375,clear primary water
test_22088,clear primary cultivation agriculture
test_21243,clear primary
test_13969,primary water partly_cloudy
test_34496,clear primary habitation agriculture road
test_24110,primary water partly_cloudy
test_29717,clear primary partly_cloudy
test_15279,primary partly_cloudy
test_5167,clear primary
test_9051,clear primary agriculture road
test_25973,clear primary
test_37976,clear primary water agriculture
test_19314,clear primary water haze agriculture road
test_37744,clear primary
test_35996,clear primary agriculture road
test_10794,primary water partly_cloudy
test_18645,clear primary
test_21575,clear primary cultivation partly_cloudy agriculture road
test_28848,primary partly_cloudy agriculture road
test_36134,clear primary
test_40101,clear primary
test_38108,clear primary
test_31189,primary partly_cloudy
test_3170,clear primary
test_32296,clear primary water
test_18344,clear primary
test_10109,primary partly_cloudy agriculture road
test_747,clear primary cloudy haze agriculture road
test_12668,clear primary haze
test_10388,clear primary water agriculture road
test_11556,clear primary water cultivation partly_cloudy agriculture road
test_21832,clear primary
test_14016,clear primary
test_14104,clear primary
test_14359,clear primary cultivation habitation agriculture road
test_38576,clear primary cultivation agriculture
test_4033,primary cloudy partly_cloudy agriculture road
test_26845,clear primary
test_1528,clear primary
test_34712,clear primary partly_cloudy
test_30761,primary haze
test_24081,clear primary agriculture road
test_13595,clear primary
test_20722,clear primary water habitation agriculture road
test_15272,clear primary water agriculture road
test_21960,clear primary agriculture
test_2873,clear primary habitation agriculture road
test_9426,clear primary water
test_3234,clear primary cultivation blow_down agriculture
test_1900,primary cultivation partly_cloudy habitation agriculture road
test_29402,primary water partly_cloudy road
test_27562,clear primary water partly_cloudy habitation road
test_33466,clear primary
test_2067,clear primary water habitation
test_19075,clear primary
test_25719,clear primary agriculture
test_6262,primary cloudy water haze agriculture
test_27371,clear primary
test_8883,primary partly_cloudy agriculture road
test_5816,clear primary water cultivation agriculture road
test_20174,clear primary
test_35241,clear primary
test_11455,clear primary
test_13744,clear primary water habitation agriculture road
test_13133,primary haze
test_36198,primary water partly_cloudy
test_39372,clear primary
test_25171,clear primary water cultivation partly_cloudy habitation agriculture road
test_36993,clear primary
test_35074,clear primary
test_33564,primary partly_cloudy
test_2852,clear primary
test_24799,primary partly_cloudy agriculture
test_40074,clear primary
test_32066,clear primary
test_38697,clear primary
test_6281,clear primary agriculture
test_1518,clear primary
test_12571,clear primary agriculture road
test_12453,clear primary cultivation habitation agriculture road
test_6459,clear primary haze
test_14768,clear primary cultivation agriculture road
test_31910,primary water partly_cloudy agriculture
test_27021,primary water partly_cloudy
test_18256,primary cloudy haze
test_36924,clear primary water agriculture road
test_18515,clear primary
test_35256,clear primary
test_39954,clear primary
test_35510,clear primary cultivation agriculture road
test_14837,clear primary haze
test_5987,clear primary agriculture
test_23667,primary partly_cloudy habitation agriculture road
test_16097,clear primary cultivation agriculture road
test_36903,clear primary
test_18230,clear primary water cultivation habitation agriculture road
test_24675,primary partly_cloudy agriculture
test_14227,primary cloudy water haze agriculture
test_10409,clear primary haze agriculture road
test_2552,primary cloudy partly_cloudy agriculture
test_11634,primary partly_cloudy agriculture
test_13955,primary partly_cloudy
test_30122,clear primary water cultivation agriculture
test_11903,clear primary agriculture road
test_17552,primary water cultivation partly_cloudy agriculture
test_1566,clear primary haze agriculture road
test_10118,clear primary
test_31041,clear primary
test_27675,cloudy
test_39924,clear primary
test_7671,clear primary
test_19017,cloudy
test_6408,clear primary
test_22446,primary partly_cloudy agriculture road
test_13834,clear primary water cultivation agriculture road
test_20926,clear primary
test_11934,primary cloudy haze
test_12406,clear primary partly_cloudy agriculture
test_6220,primary cloudy partly_cloudy agriculture
test_2119,clear primary
test_9492,primary partly_cloudy
test_25424,clear primary water cultivation habitation agriculture road
test_12906,clear primary
test_36089,clear primary
test_32904,clear primary cultivation agriculture
test_4152,clear primary
test_5516,clear primary cultivation agriculture
test_30776,clear primary bare_ground agriculture road
test_24283,clear primary agriculture road
test_27997,clear primary water
test_38266,clear primary cultivation agriculture
test_14594,clear primary water
test_30900,clear primary agriculture road
test_34588,clear primary
test_20477,clear primary water agriculture
test_36875,clear primary
test_20300,clear primary water cultivation habitation agriculture road
test_21212,clear primary water agriculture road
test_22707,clear primary cultivation habitation agriculture road
test_30853,clear primary
test_2809,clear primary partly_cloudy
test_25869,clear primary water partly_cloudy agriculture
test_16665,primary haze agriculture
test_28764,clear primary cultivation habitation agriculture road
test_38768,clear primary water habitation agriculture road
test_5267,clear primary cultivation agriculture
test_8257,clear primary cloudy water habitation agriculture road
test_23715,primary partly_cloudy
test_35752,clear primary
test_13887,clear primary agriculture road
test_22195,clear primary water agriculture road
test_27678,clear primary partly_cloudy habitation agriculture road
test_33315,clear primary water road
test_12949,clear primary agriculture
test_23350,clear primary cultivation agriculture road
test_33150,clear primary water cultivation road
test_17153,primary cloudy water
test_17770,clear primary cultivation agriculture road
test_12893,clear primary
test_26077,clear primary water habitation bare_ground agriculture road
test_33213,clear primary cloudy partly_cloudy agriculture road
test_2065,clear primary
test_5081,primary cloudy water partly_cloudy agriculture
test_20043,primary cloudy partly_cloudy agriculture road
test_39811,clear primary
test_38988,clear primary water
test_6722,cloudy water
test_38715,clear primary water cultivation agriculture road
test_15492,clear primary water cultivation habitation agriculture road selective_logging
test_13083,clear primary water cultivation agriculture
test_20173,primary cultivation partly_cloudy agriculture road
test_25976,clear primary habitation agriculture road
test_17394,clear primary cultivation habitation agriculture
test_30521,clear primary
test_22374,clear primary agriculture
test_10350,primary cloudy partly_cloudy agriculture road
test_9750,clear primary agriculture road
test_16944,clear primary
test_37959,clear primary cultivation agriculture
test_2899,clear primary
test_39584,clear primary
test_20738,clear primary
test_25250,clear primary
test_23726,clear primary
test_12008,primary partly_cloudy
test_15688,clear primary water bare_ground agriculture road
test_40406,clear primary water cultivation habitation agriculture road
test_14148,clear primary
test_20654,clear primary
test_38209,clear primary
test_11661,clear primary habitation agriculture road
test_14785,clear primary agriculture road
test_32443,clear primary
test_30870,clear primary water
test_39784,clear primary cultivation habitation blow_down agriculture road
test_3881,clear primary
test_9878,primary haze
test_5175,primary water haze cultivation
test_39777,clear primary cultivation agriculture road
test_14537,clear primary
test_28726,clear primary water partly_cloudy habitation agriculture road
test_20112,primary partly_cloudy agriculture road
test_32716,clear primary
test_34087,primary cloudy haze
test_31756,clear primary
test_1824,clear primary cultivation habitation agriculture road
test_8453,primary partly_cloudy
test_22345,clear primary agriculture road
test_8576,clear primary
test_13531,clear primary water cultivation habitation agriculture
test_6684,clear primary cultivation agriculture road
test_35073,primary partly_cloudy
test_13589,primary partly_cloudy agriculture
test_8321,clear primary water road selective_logging
test_19638,clear primary
test_587,clear primary agriculture road
test_1808,clear primary
test_14045,cloudy partly_cloudy
test_24432,clear primary cultivation partly_cloudy agriculture road
test_19115,primary cloudy agriculture
test_24931,clear primary
test_21289,clear primary
test_17682,primary haze
test_17856,primary cloudy water agriculture
test_12994,clear primary
test_2102,clear primary water artisinal_mine
test_14731,primary cloudy haze
test_2113,clear primary
test_115,clear primary cultivation habitation agriculture road
test_27163,clear primary cultivation agriculture
test_5258,clear primary haze
test_24710,clear primary
test_17975,clear primary cloudy water
test_4107,clear primary water road selective_logging
test_39111,clear primary
test_14895,clear primary
test_17027,primary partly_cloudy agriculture road
test_9703,clear primary
test_27696,clear primary water
test_30833,clear primary
test_23182,clear primary cultivation agriculture road
test_37312,clear primary water
test_3873,clear primary
test_12351,clear primary
test_19086,clear primary
test_25712,clear primary
test_2062,primary cloudy haze partly_cloudy road
test_5130,clear primary
test_6903,clear primary cultivation agriculture road
test_11948,clear primary haze partly_cloudy agriculture
test_4603,primary cloudy haze partly_cloudy
test_36074,clear primary cultivation habitation agriculture road
test_36661,clear primary cultivation agriculture
test_32764,clear primary haze agriculture road
test_19204,clear primary
test_20412,primary water partly_cloudy agriculture road
test_18563,primary cloudy haze agriculture road
test_4816,primary cloudy partly_cloudy
test_12660,clear primary bare_ground agriculture road
test_3500,clear primary
test_2374,clear primary water cultivation agriculture
test_8388,primary cloudy partly_cloudy
test_17983,clear primary cloudy bare_ground agriculture road
test_14634,clear primary water haze cultivation agriculture road
test_20205,clear primary
test_32625,clear primary
test_21130,clear primary
test_19927,primary cloudy partly_cloudy agriculture road
test_2185,clear primary agriculture road
test_10533,clear primary water agriculture
test_33450,primary water partly_cloudy agriculture road
test_3876,clear primary
test_32109,clear primary
test_19277,clear primary
test_30735,clear primary habitation agriculture road
test_5782,clear primary cultivation habitation agriculture road
test_6934,primary cultivation partly_cloudy
test_14111,primary partly_cloudy agriculture road
test_26636,clear primary habitation agriculture road
test_34835,clear primary
test_20249,clear primary agriculture
test_4906,primary partly_cloudy agriculture
test_26288,clear primary cultivation habitation agriculture road
test_742,clear primary
test_13006,primary partly_cloudy agriculture
test_33801,primary partly_cloudy agriculture road
test_23750,clear primary water cultivation agriculture road
test_30363,primary haze
test_8015,primary water partly_cloudy agriculture
test_16979,primary partly_cloudy agriculture
test_23192,clear primary
test_4709,clear primary
test_32472,clear primary partly_cloudy
test_17078,clear primary cultivation agriculture
test_30252,clear primary water bare_ground agriculture road
test_10873,primary cloudy water haze
test_12745,clear primary cultivation agriculture
test_32757,clear primary
test_17071,clear primary cultivation partly_cloudy agriculture
test_10446,clear primary
test_5972,primary water partly_cloudy
test_22598,clear primary
test_28468,primary haze
test_32727,clear primary
test_2870,clear primary
test_24333,clear primary habitation agriculture road
test_29064,clear primary
test_33401,primary cultivation partly_cloudy
test_40219,clear primary
test_3133,clear primary partly_cloudy
test_25502,clear primary water agriculture road
test_9597,clear primary
test_22648,clear primary
test_38311,clear primary water cultivation habitation agriculture road
test_10466,clear primary
test_21461,clear primary
test_18622,cloudy
test_4303,primary cloudy haze agriculture road
test_32577,clear primary habitation agriculture road
test_32786,clear primary
test_35630,clear primary water cultivation agriculture road
test_10859,clear primary
test_7073,clear primary
test_10807,clear primary agriculture road
test_27419,primary cloudy partly_cloudy
test_1295,primary water partly_cloudy
test_10449,clear primary haze agriculture
test_24793,clear primary
test_11012,clear primary
test_1619,clear primary haze
test_26545,clear primary habitation bare_ground agriculture road
test_13490,clear primary
test_38269,primary partly_cloudy
test_14719,clear primary water cultivation agriculture
test_30420,clear primary agriculture road
test_29225,clear primary
test_6912,clear primary cultivation partly_cloudy agriculture road
test_7227,primary partly_cloudy
test_4481,clear primary cultivation agriculture
test_3427,clear primary cultivation agriculture
test_4511,primary partly_cloudy agriculture road
test_20634,clear primary
test_5755,clear primary cultivation agriculture road
test_35654,clear primary partly_cloudy agriculture
test_13184,clear primary
test_18216,clear primary cloudy water road
test_9252,clear primary water habitation agriculture road
test_6994,primary cloudy water
test_19253,clear primary
test_10032,clear primary water cultivation road
test_10752,clear primary partly_cloudy
test_14843,clear primary water habitation agriculture road
test_15283,clear primary water cultivation habitation agriculture road
test_38271,clear primary partly_cloudy agriculture
test_34514,clear primary
test_11227,clear primary
test_33718,clear primary
test_8048,primary cloudy partly_cloudy agriculture
test_18703,primary
test_30573,clear primary water agriculture
test_37777,clear primary
test_16984,clear primary agriculture road
test_31522,clear primary agriculture road
test_25289,clear primary cultivation partly_cloudy agriculture
test_35549,clear primary
test_19579,clear primary water cultivation agriculture road
test_10066,clear primary
test_7244,clear primary
test_38922,clear primary cultivation agriculture
test_32906,clear primary cloudy water agriculture
test_26783,clear primary water agriculture road
test_2746,primary partly_cloudy
test_23054,clear primary water partly_cloudy habitation road
test_24297,clear primary cultivation agriculture road
test_19620,clear primary water
test_32468,clear primary water agriculture
test_30451,clear primary water cultivation agriculture road
test_16652,clear primary
test_25086,clear primary cultivation agriculture road
test_22695,primary cloudy water
test_3069,primary partly_cloudy agriculture road
test_26955,clear primary water agriculture road
test_15641,clear primary cultivation agriculture
test_18961,primary cloudy haze
test_13019,clear primary habitation agriculture road
test_7957,clear primary haze
test_17288,clear primary
test_37081,clear primary
test_35410,clear primary
test_34443,clear primary water haze cultivation agriculture road
test_12911,clear primary
test_37568,clear primary water cultivation agriculture
test_25369,primary cloudy water partly_cloudy
test_12152,primary partly_cloudy
test_31989,clear primary
test_23120,clear primary
test_10189,clear primary
test_15102,clear primary cultivation agriculture
test_8191,clear primary water
test_17176,primary cloudy
test_28376,clear primary habitation agriculture road
test_38019,clear primary water
test_30124,primary partly_cloudy agriculture
test_4002,clear primary cultivation agriculture road
test_26894,clear primary
test_32340,clear primary water habitation agriculture road
test_38945,clear primary
test_17781,primary partly_cloudy
test_4075,primary water haze partly_cloudy agriculture
test_40416,clear primary
test_26458,clear primary
test_26210,clear primary
test_21458,cloudy
test_4854,clear primary water agriculture
test_39297,clear primary cultivation agriculture
test_25648,primary partly_cloudy
test_7194,clear primary water habitation agriculture road
test_22544,clear primary water haze agriculture road
test_3701,clear primary
test_35411,primary haze
test_28483,clear primary
test_8679,primary cloudy
test_2018,clear primary
test_7646,clear primary habitation agriculture road
test_29378,clear primary
test_40260,clear primary cultivation habitation agriculture road
test_2416,cloudy
test_443,clear primary partly_cloudy agriculture road
test_36320,clear primary
test_6118,clear primary
test_7756,primary cloudy haze
test_28497,clear primary
test_37313,clear primary cultivation partly_cloudy habitation agriculture road
test_909,clear primary
test_15241,clear primary
test_19937,clear primary
test_9425,clear primary
test_7529,primary cloudy haze
test_9323,clear primary
test_24851,clear primary
test_22163,clear primary
test_18805,clear primary
test_32264,clear primary agriculture
test_35726,clear primary water cultivation habitation agriculture road
test_18173,clear primary agriculture road
test_33656,primary partly_cloudy
test_31462,clear primary habitation agriculture road
test_11805,clear primary
test_22840,clear primary
test_896,clear primary water partly_cloudy agriculture
test_912,clear primary cultivation agriculture road
test_17689,clear primary agriculture
test_3395,clear primary
test_25005,clear primary cloudy partly_cloudy agriculture road
test_12462,clear primary habitation bare_ground agriculture road
test_4275,clear primary habitation bare_ground agriculture road
test_30006,clear primary
test_10800,clear primary cloudy water
test_38982,clear primary water agriculture
test_29767,clear primary
test_15332,clear primary
test_28463,clear primary water cultivation agriculture road
test_21730,clear primary water agriculture road
test_20913,clear primary
test_16574,clear primary
test_23805,primary water partly_cloudy agriculture
test_18962,clear primary water agriculture road
test_16474,clear primary
test_3453,cloudy
test_26752,clear primary cultivation agriculture road
test_36798,clear primary agriculture road
test_356,clear primary haze agriculture road
test_37778,cloudy
test_1823,primary partly_cloudy
test_9668,clear primary
test_30548,primary cloudy partly_cloudy
test_33982,clear primary water agriculture road
test_9688,clear primary
test_4213,clear primary
test_23116,clear primary cultivation
test_8533,clear primary agriculture road
test_35100,clear primary
test_29705,clear primary
test_15955,clear primary agriculture
test_17179,clear primary
test_26150,clear primary agriculture
test_6096,primary water haze agriculture
test_29106,clear primary water
test_32562,clear primary conventional_mine habitation agriculture road
test_28104,primary partly_cloudy
test_40337,clear primary water habitation agriculture road
test_21333,clear primary
test_20384,primary cloudy haze partly_cloudy agriculture road
test_7112,clear primary
test_40641,clear primary water agriculture
test_4957,clear primary water cultivation habitation agriculture
test_25609,clear primary
test_23327,clear primary water bare_ground agriculture
test_7092,clear primary water
test_26368,cloudy haze
test_7500,clear primary
test_31159,clear primary
test_6475,clear primary water cultivation agriculture road
test_37321,clear primary
test_13370,clear primary
test_34772,clear primary
test_36555,clear primary water partly_cloudy
test_6792,clear primary
test_33646,clear primary
test_4110,clear primary water agriculture road
test_12693,clear primary
test_33583,clear primary
test_18328,clear primary water agriculture road
test_2039,clear primary water artisinal_mine habitation bare_ground
test_25245,clear primary
test_37703,clear primary water agriculture
test_3097,clear primary
test_26410,clear primary water agriculture road
test_36831,clear primary
test_1327,primary cloudy haze
test_26039,clear primary
test_25571,clear primary haze cultivation agriculture
test_33036,clear primary water cultivation agriculture road
test_29307,clear primary
test_1618,clear primary water cultivation agriculture road
test_20339,primary cloudy haze
test_6205,clear primary agriculture road
test_40144,clear cloudy
test_36643,clear primary
test_13327,primary cloudy haze
test_26404,cloudy
test_23269,primary cloudy
test_3996,clear primary
test_24794,clear primary
test_4035,clear primary water habitation agriculture road
test_40458,primary water partly_cloudy agriculture road
test_14005,primary cultivation partly_cloudy agriculture
test_28116,clear primary agriculture road
test_17971,clear primary
test_32478,clear primary cultivation agriculture road
test_16101,clear primary
test_28373,clear primary water agriculture
test_29731,clear primary water road
test_11138,clear primary
test_31602,clear primary partly_cloudy habitation road
test_36145,clear primary
test_37782,clear primary habitation agriculture road
test_37291,clear primary water
test_8995,clear primary water partly_cloudy agriculture road
test_20797,clear primary water agriculture
test_9519,clear primary water agriculture road
test_28290,primary cloudy
test_6773,primary cloudy water haze
test_7654,primary water partly_cloudy agriculture
test_37058,primary water cultivation partly_cloudy agriculture
test_11197,clear primary
test_21391,cloudy
test_39276,cloudy
test_4934,clear primary
test_38264,clear primary
test_15134,clear primary cultivation habitation agriculture road
test_35279,clear primary
test_9591,clear primary haze agriculture
test_2130,clear primary
test_8739,clear primary water partly_cloudy road
test_32998,clear primary cultivation agriculture road
test_39653,primary partly_cloudy
test_16014,clear primary cultivation agriculture road
test_3760,clear primary
test_2439,primary cultivation partly_cloudy agriculture
test_39268,primary cultivation partly_cloudy agriculture road
test_14054,primary partly_cloudy road
test_14476,primary haze
test_27016,primary haze
test_7737,clear primary water agriculture
test_17468,primary partly_cloudy agriculture road
test_6767,primary partly_cloudy agriculture road
test_21591,clear primary
test_805,clear primary agriculture
test_5722,primary partly_cloudy agriculture
test_8382,clear primary cloudy haze agriculture road
test_7909,primary haze
test_16263,clear primary
test_23133,primary partly_cloudy
test_29738,clear primary cultivation agriculture road
test_21407,clear primary habitation agriculture road
test_11358,clear primary haze
test_10253,clear primary water
test_11291,clear primary
test_14507,clear primary water agriculture road
test_17627,clear primary
test_12767,clear primary
test_38554,clear primary road
test_166,clear primary
test_33504,clear primary
test_18315,clear primary water
test_293,clear primary habitation agriculture road
test_8549,clear primary
test_27369,clear primary
test_20994,clear primary water habitation road
test_22978,primary partly_cloudy habitation road
test_40544,primary water partly_cloudy agriculture road
test_33331,clear primary
test_12418,clear primary water cultivation
test_38119,clear primary
test_36286,clear primary
test_15132,clear primary partly_cloudy agriculture
test_27164,primary cloudy water partly_cloudy
test_35333,cloudy
test_32520,clear primary
test_11471,primary water partly_cloudy agriculture
test_1542,primary cloudy
test_38473,primary partly_cloudy agriculture road
test_7548,clear primary water haze
test_19920,clear primary
test_16245,clear primary water
test_22369,clear primary partly_cloudy
test_17056,clear primary bare_ground agriculture
test_38885,clear primary
test_202,clear primary water artisinal_mine
test_3183,primary partly_cloudy
test_28981,clear primary water agriculture
test_11178,clear primary
test_18243,clear primary water cultivation agriculture road
test_34666,clear primary
test_2353,clear primary partly_cloudy agriculture
test_7884,clear primary
test_35098,primary haze
test_15811,clear primary
test_26472,clear primary water habitation road
test_15232,clear primary
test_18377,clear primary water habitation agriculture road
test_21892,clear primary water cultivation partly_cloudy habitation agriculture road
test_38664,primary cultivation partly_cloudy agriculture road
test_17392,clear primary
test_8407,clear primary partly_cloudy
test_34342,clear primary water partly_cloudy artisinal_mine road
test_5951,clear primary
test_20660,clear primary water
test_9464,primary cloudy
test_6458,clear primary cultivation agriculture
test_147,clear primary water cultivation agriculture
test_24377,clear primary water habitation road
test_36164,clear primary cultivation habitation agriculture road
test_28986,clear primary
test_32399,primary cloudy haze
test_32809,clear primary
test_12218,clear primary
test_1708,clear primary
test_33963,clear primary
test_7738,cloudy
test_39766,primary partly_cloudy
test_34268,clear primary
test_27142,clear primary habitation agriculture road
test_18784,clear primary haze
test_11883,clear primary water agriculture road
test_33191,cloudy water agriculture
test_37310,primary partly_cloudy
test_4651,clear primary
test_3113,clear primary water cultivation partly_cloudy agriculture
test_31120,primary partly_cloudy
test_22104,clear primary water partly_cloudy habitation bare_ground agriculture road
test_14697,clear primary habitation agriculture road
test_25485,clear primary
test_20643,clear primary water habitation agriculture road
test_20398,clear primary water cultivation agriculture
test_27587,clear primary partly_cloudy
test_3656,clear primary water agriculture road
test_39155,clear primary cloudy water
test_5468,clear primary
test_28244,clear primary water
test_21683,primary cultivation partly_cloudy
test_7900,clear primary
test_6313,clear primary
test_30592,clear primary
test_33868,primary haze partly_cloudy
test_22592,primary partly_cloudy
test_36950,clear primary
test_22322,clear primary habitation agriculture road
test_5510,clear primary water agriculture road
test_13997,clear primary water
test_35935,clear primary
test_11910,clear primary cultivation habitation agriculture road
test_32336,clear primary
test_9638,primary partly_cloudy agriculture
test_25559,clear primary
test_7457,clear primary water cultivation agriculture road
test_8741,clear primary agriculture road
test_13900,clear primary
test_10401,clear primary partly_cloudy
test_17565,clear primary water habitation agriculture road
test_22805,clear primary agriculture road
test_23496,clear primary water road
test_19487,clear primary water habitation agriculture
test_25425,clear primary partly_cloudy
test_29975,primary cloudy partly_cloudy
test_11431,clear primary
test_22661,clear primary agriculture road
test_11792,clear primary cultivation agriculture road
test_10342,primary cloudy water partly_cloudy
test_13293,primary haze
test_10947,primary partly_cloudy agriculture road
test_31946,clear primary
test_15907,primary partly_cloudy
test_23433,clear blooming primary
test_20017,clear primary cultivation agriculture road
test_16525,clear primary
test_470,clear primary
test_16485,primary partly_cloudy
test_34796,clear primary water habitation agriculture
test_3387,clear primary cloudy water
test_23402,clear primary water cultivation agriculture
test_1543,clear primary water partly_cloudy agriculture
test_21314,primary partly_cloudy agriculture road
test_20642,clear primary cultivation agriculture road
test_4147,clear primary
test_31479,clear primary cloudy haze
test_17783,primary cultivation partly_cloudy
test_24232,clear primary cultivation habitation agriculture road
test_3212,clear primary cloudy partly_cloudy
test_26465,primary cloudy water partly_cloudy
test_11779,clear primary haze
test_588,clear primary
test_13670,primary haze
test_36086,clear primary water cultivation habitation bare_ground agriculture road
test_24347,clear primary water partly_cloudy agriculture road
test_503,clear primary cloudy water agriculture road
test_17273,clear primary water bare_ground agriculture
test_37747,clear primary
test_25095,clear primary
test_19134,clear primary water bare_ground agriculture road
test_32920,clear primary
test_3768,clear primary
test_3592,clear primary
test_21884,clear primary
test_33788,primary partly_cloudy agriculture road
test_18247,clear primary cultivation habitation agriculture road
test_7967,clear primary
test_6610,clear primary agriculture
test_29853,clear primary
test_23431,clear primary
test_26998,cloudy
test_20572,clear primary
test_33383,primary cloudy water haze
test_2978,clear primary
test_28240,clear primary water bare_ground
test_17555,primary cloudy bare_ground agriculture
test_39462,clear primary
test_28476,clear primary
test_28255,clear primary
test_39850,primary partly_cloudy
test_37339,primary partly_cloudy
test_12263,clear primary cultivation agriculture
test_1265,primary water partly_cloudy agriculture
test_2714,clear primary cultivation agriculture road
test_36592,primary cloudy water haze partly_cloudy agriculture road
test_32747,clear primary
test_34900,primary water partly_cloudy
test_30456,primary partly_cloudy agriculture
test_30387,clear primary
test_19581,clear primary water agriculture road
test_5344,clear primary partly_cloudy habitation road
test_26866,clear primary water agriculture road
test_27683,primary cloudy water
test_10439,clear primary
test_28987,clear primary water
test_33077,clear primary
test_22062,clear primary
test_29029,clear primary
test_22766,clear primary water
test_6771,clear primary
test_33924,clear primary water haze agriculture
test_17961,clear primary water cultivation
test_10373,clear primary
test_30460,clear primary haze
test_35183,primary partly_cloudy
test_32174,clear primary
test_7706,primary cloudy partly_cloudy agriculture road
test_15863,clear primary
test_1721,clear primary agriculture
test_16562,clear primary water bare_ground agriculture
test_22716,clear primary
test_26596,clear primary
test_5013,clear primary
test_37024,clear primary agriculture
test_2885,primary haze
